time_bin_s,alpha,alpha_smooth
0.45,0.9967614342105264,0.9973917171052633
0.55,0.9980220000000001,0.9976018114035089
0.65,0.9980220000000001,0.9980220000000001
0.75,0.998022,0.9980220000000001
0.8500000000000001,0.9980220000000001,0.9980220000000001
0.9500000000000001,0.9980220000000001,0.9980220000000001
1.05,0.9980220000000001,0.9980220000000001
1.1500000000000001,0.9980220000000001,0.9980220000000001
1.25,0.998022,0.9980220000000001
1.35,0.9980220000000001,0.9980220000000001
1.4500000000000002,0.9980220000000001,0.9980220000000001
1.55,0.9980220000000001,0.9980220000000001
1.6500000000000001,0.9980220000000001,0.9980220000000001
1.75,0.9980220000000001,0.9980220000000001
1.85,0.9980220000000001,0.9980220000000001
1.9500000000000002,0.9980220000000001,0.9980220000000001
2.0500000000000003,0.9980220000000001,0.9980220000000001
2.15,0.9980220000000001,0.9980220000000001
2.25,0.9980220000000001,0.9980220000000001
2.35,0.9980220000000001,0.9980220000000001
2.45,0.9980220000000001,0.9980220000000001
2.5500000000000003,0.9980220000000001,0.9980220000000001
2.6500000000000004,0.9980220000000001,0.9980220000000001
2.75,0.9980220000000001,0.9980220000000001
2.85,0.9980220000000001,0.9980220000000001
2.95,0.998022,0.9980220000000001
3.0500000000000003,0.9980220000000001,0.9980220000000001
3.1500000000000004,0.9980220000000001,0.9980220000000001
3.25,0.9980220000000002,0.9980220000000001
3.35,0.998022,0.9980220000000001
3.45,0.9980220000000001,0.9980220000000001
3.5500000000000003,0.9980220000000001,0.9980220000000001
3.6500000000000004,0.9980220000000001,0.9980220000000001
3.75,0.9980220000000001,0.9980220000000001
3.85,0.9980220000000001,0.9980220000000001
3.95,0.9980220000000001,0.9980220000000001
4.05,0.9980220000000001,0.9980220000000001
4.15,0.998022,0.9980220000000001
4.25,0.9980220000000001,0.9980220000000001
4.3500000000000005,0.9980220000000001,0.9980220000000001
4.45,0.9980220000000001,0.9980220000000001
4.55,0.9980220000000001,0.9980220000000001
4.65,0.9980220000000001,0.9980220000000001
4.75,0.9980220000000001,0.9980220000000001
4.8500000000000005,0.9980220000000001,0.9980220000000001
4.95,0.9980220000000001,0.9980220000000001
5.050000000000001,0.9980220000000001,0.9980220000000001
5.15,0.9980220000000001,0.9980220000000001
5.25,0.9980220000000001,0.9980220000000001
5.3500000000000005,0.9980220000000001,0.9980220000000001
5.45,0.9980220000000001,0.9980220000000001
5.550000000000001,0.9980220000000001,0.9980220000000001
5.65,0.998022,0.9980220000000001
5.75,0.9980220000000002,0.9980220000000001
5.8500000000000005,0.998022,0.9980220000000001
5.95,0.9980220000000001,0.9980220000000001
6.050000000000001,0.9980220000000001,0.9980220000000001
6.15,0.998022,0.9980220000000001
6.25,0.9980220000000002,0.9980220000000001
6.3500000000000005,0.998022,0.9980220000000001
6.45,0.9980220000000001,0.9980220000000001
6.550000000000001,0.9980220000000001,0.9980220000000001
6.65,0.9980220000000002,0.9980220000000001
6.75,0.9980220000000001,0.9980220000000001
6.8500000000000005,0.9980220000000001,0.9980220000000001
6.95,0.9980220000000001,0.9980220000000001
7.050000000000001,0.9980220000000001,0.9980220000000001
7.15,0.9980220000000002,0.9980220000000001
7.25,0.9980220000000001,0.9980220000000001
7.3500000000000005,0.9980220000000001,0.9980220000000001
7.45,0.9980220000000001,0.9980220000000001
7.550000000000001,0.9980220000000001,0.9980220000000001
7.65,0.9980220000000002,0.9980220000000001
7.75,0.9980220000000001,0.9980220000000001
7.8500000000000005,0.9980220000000001,0.9980220000000001
7.95,0.9980220000000001,0.9980220000000001
8.05,0.9980220000000001,0.9980220000000001
8.15,0.9980220000000001,0.9980220000000001
8.25,0.9980220000000002,0.9980220000000001
8.35,0.9980220000000001,0.9980220000000001
8.450000000000001,0.9980220000000001,0.9980220000000001
8.55,0.9980220000000001,0.9980220000000001
8.65,0.9980220000000001,0.9980220000000001
8.75,0.9980220000000002,0.9980220000000001
8.85,0.9980220000000001,0.9980220000000001
8.950000000000001,0.9980220000000001,0.9980220000000001
9.05,0.9980220000000001,0.9980220000000001
9.15,0.9980220000000001,0.9980220000000001
9.25,0.9980220000000002,0.9980220000000001
9.35,0.9980220000000001,0.9980220000000001
9.450000000000001,0.9980220000000001,0.9980220000000001
9.55,0.9980220000000001,0.9980220000000001
9.65,0.9980220000000001,0.9980220000000001
9.75,0.9980220000000002,0.9980220000000001
9.850000000000001,0.9980220000000001,0.9980220000000001
9.950000000000001,0.9980220000000001,0.9980220000000001
10.05,0.9980220000000001,0.9980220000000001
10.15,0.9980220000000001,0.9980220000000001
10.25,0.9980220000000002,0.9980220000000001
10.350000000000001,0.9980220000000001,0.9980220000000001
10.450000000000001,0.9980220000000001,0.9980220000000001
10.55,0.9980220000000001,0.9980220000000001
10.65,0.9980220000000001,0.9980220000000001
10.75,0.9980220000000002,0.9980220000000001
10.850000000000001,0.9980220000000001,0.9980220000000001
10.950000000000001,0.9980220000000001,0.9980220000000001
11.05,0.9980220000000001,0.9980220000000001
11.15,0.9980220000000001,0.9980220000000001
11.25,0.9980220000000002,0.9980220000000001
11.350000000000001,0.9980220000000001,0.9980220000000001
11.450000000000001,0.9980220000000001,0.9980220000000001
11.55,0.9980220000000001,0.9980220000000001
11.65,0.9980220000000001,0.9980220000000001
11.75,0.9980220000000002,0.9980220000000001
11.850000000000001,0.9980220000000001,0.9980220000000001
11.950000000000001,0.9980220000000001,0.9980220000000001
12.05,0.9980220000000001,0.9980220000000001
12.15,0.9980220000000001,0.9980220000000001
12.25,0.9980220000000002,0.9980220000000001
12.350000000000001,0.9980220000000001,0.9980220000000001
12.450000000000001,0.9980220000000001,0.9980220000000001
12.55,0.9980220000000001,0.9980220000000001
12.65,0.9980220000000001,0.9980220000000001
12.75,0.9980220000000002,0.9980220000000001
12.850000000000001,0.9980220000000001,0.9980220000000001
12.950000000000001,0.9980220000000001,0.9980220000000001
13.05,0.9980220000000001,0.9980220000000001
13.15,0.9980220000000001,0.9980220000000001
13.25,0.9980220000000002,0.9980720541666668
13.350000000000001,0.9981721625000001,0.9981520541666669
13.450000000000001,0.9982620000000001,0.9982320541666668
13.55,0.9982620000000001,0.9982620000000001
13.65,0.998262,0.998262
13.75,0.998262,0.9982620000000001
13.850000000000001,0.9982620000000001,0.9982620000000001
13.950000000000001,0.9982620000000001,0.9982620000000001
14.05,0.9982620000000001,0.9982620000000001
14.15,0.998262,0.9982620000000001
14.25,0.998262,0.998262
14.350000000000001,0.9982620000000001,0.9982620000000001
14.450000000000001,0.9982620000000001,0.9982620000000001
14.55,0.9982620000000001,0.9982620000000001
14.65,0.998262,0.998262
14.75,0.998262,0.9982620000000001
14.850000000000001,0.9982620000000001,0.9982620000000001
14.950000000000001,0.9982620000000001,0.9982620000000001
15.05,0.9982620000000001,0.9982620000000001
15.15,0.998262,0.9982620000000001
15.25,0.998262,0.998262
15.350000000000001,0.9982620000000001,0.9982620000000001
15.450000000000001,0.9982620000000001,0.9982620000000001
15.55,0.9982620000000001,0.9982620000000001
15.65,0.998262,0.998262
15.75,0.998262,0.9982620000000001
15.850000000000001,0.9982620000000001,0.9982620000000001
15.950000000000001,0.9982620000000001,0.9982620000000001
16.05,0.9982620000000001,0.9982620000000001
16.150000000000002,0.998262,0.9982620000000001
16.25,0.998262,0.998262
16.35,0.998262,0.998262
16.45,0.998262,0.998262
16.55,0.9982620000000001,0.998262
16.650000000000002,0.998262,0.998262
16.75,0.998262,0.998262
16.85,0.998262,0.998262
16.95,0.998262,0.9982620000000001
17.05,0.9982620000000001,0.9982620000000001
17.150000000000002,0.998262,0.9982620000000001
17.25,0.998262,0.998262
17.35,0.998262,0.998262
17.45,0.998262,0.998262
17.55,0.9982620000000001,0.998262
17.650000000000002,0.998262,0.998262
17.75,0.998262,0.998262
17.85,0.998262,0.998262
17.95,0.998262,0.9982620000000001
18.05,0.9982620000000001,0.9982620000000001
18.150000000000002,0.998262,0.9982620000000001
18.25,0.998262,0.998262
18.35,0.998262,0.998262
18.45,0.998262,0.998262
18.55,0.9982620000000001,0.998262
18.650000000000002,0.998262,0.998262
18.75,0.998262,0.998262
18.85,0.998262,0.998262
18.95,0.998262,0.9982620000000001
19.05,0.9982620000000001,0.9982620000000001
19.150000000000002,0.998262,0.9982620000000001
19.25,0.998262,0.998262
19.35,0.998262,0.998262
19.450000000000003,0.998262,0.998262
19.55,0.9982620000000001,0.998262
19.650000000000002,0.998262,0.998262
19.75,0.998262,0.998262
19.85,0.998262,0.998262
19.950000000000003,0.998262,0.9982873583333335
20.05,0.998338075,0.9983133583333333
20.150000000000002,0.99834,0.9983393583333333
20.25,0.99834,0.99834
20.35,0.99834,0.99834
20.450000000000003,0.99834,0.9983400000000001
20.55,0.9983400000000001,0.9983400000000001
20.650000000000002,0.99834,0.9983400000000001
20.75,0.99834,0.99834
20.85,0.99834,0.99834
20.950000000000003,0.99834,0.9983400000000001
21.05,0.9983400000000001,0.9983400000000001
21.150000000000002,0.99834,0.9983400000000001
21.25,0.99834,0.99834
21.35,0.99834,0.99834
21.450000000000003,0.99834,0.9983400000000001
21.55,0.9983400000000001,0.9983400000000001
21.650000000000002,0.99834,0.9983400000000001
21.75,0.99834,0.99834
21.85,0.99834,0.99834
21.950000000000003,0.99834,0.9983400000000001
22.05,0.9983400000000001,0.9983400000000001
22.150000000000002,0.99834,0.9983400000000001
22.25,0.99834,0.99834
22.35,0.99834,0.99834
22.450000000000003,0.99834,0.9983400000000001
22.55,0.9983400000000001,0.9983400000000001
22.650000000000002,0.99834,0.9983400000000001
22.75,0.99834,0.99834
22.85,0.99834,0.99834
22.950000000000003,0.99834,0.9983400000000001
23.05,0.9983400000000001,0.9983400000000001
23.150000000000002,0.99834,0.9983400000000001
23.25,0.99834,0.99834
23.35,0.99834,0.99834
23.450000000000003,0.99834,0.9983400000000001
23.55,0.9983400000000001,0.9983400000000001
23.650000000000002,0.99834,0.9983400000000001
23.75,0.99834,0.99834
23.85,0.99834,0.99834
23.950000000000003,0.99834,0.9983400000000001
24.05,0.9983400000000001,0.9983400000000001
24.150000000000002,0.99834,0.9983400000000001
24.25,0.99834,0.99834
24.35,0.99834,0.99834
24.450000000000003,0.99834,0.9983400000000001
24.55,0.9983400000000001,0.9983400000000001
24.650000000000002,0.99834,0.9983400000000001
24.75,0.99834,0.99834
24.85,0.99834,0.99834
24.950000000000003,0.99834,0.9983400000000001
25.05,0.9983400000000001,0.9983400000000001
25.150000000000002,0.99834,0.9983400000000001
25.25,0.99834,0.99834
25.35,0.99834,0.99834
25.450000000000003,0.99834,0.9983400000000001
25.55,0.9983400000000001,0.9983400000000001
25.650000000000002,0.9983400000000001,0.9983400000000001
25.75,0.9983400000000001,0.9983400000000001
25.85,0.99834,0.9983400000000001
25.950000000000003,0.99834,0.9983400000000001
26.05,0.9983400000000001,0.9983400000000001
26.150000000000002,0.9983400000000001,0.9983400000000001
26.25,0.9983400000000001,0.9983400000000001
26.35,0.99834,0.9983400000000001
26.450000000000003,0.99834,0.9983400000000001
26.55,0.9983400000000001,0.9983400000000001
26.650000000000002,0.9983400000000001,0.9983400000000001
26.75,0.9983400000000001,0.9983400000000001
26.85,0.99834,0.9983400000000001
26.950000000000003,0.99834,0.9983400000000001
27.05,0.9983400000000001,0.9983400000000001
27.150000000000002,0.9983400000000001,0.9983400000000001
27.25,0.9983400000000001,0.9983400000000001
27.35,0.99834,0.9983400000000001
27.450000000000003,0.99834,0.9983400000000001
27.55,0.9983400000000001,0.9983400000000001
27.650000000000002,0.9983400000000001,0.9983400000000001
27.75,0.9983400000000001,0.9983400000000001
27.85,0.99834,0.9983400000000001
27.950000000000003,0.99834,0.9983400000000001
28.05,0.9983400000000001,0.9983400000000001
28.150000000000002,0.9983400000000001,0.9983400000000001
28.25,0.9983400000000001,0.9983400000000001
28.35,0.99834,0.9983400000000001
28.450000000000003,0.99834,0.9983400000000001
28.55,0.9983400000000001,0.9983400000000001
28.650000000000002,0.9983400000000001,0.9983400000000001
28.75,0.9983400000000001,0.9983400000000001
28.85,0.99834,0.9983400000000001
28.950000000000003,0.99834,0.9983400000000001
29.05,0.9983400000000001,0.9983400000000001
29.150000000000002,0.9983400000000001,0.9983400000000001
29.25,0.9983400000000001,0.9983400000000001
29.35,0.99834,0.9983400000000001
29.450000000000003,0.99834,0.9983400000000001
29.55,0.9983400000000001,0.9983400000000001
29.650000000000002,0.9983400000000001,0.9983400000000001
29.75,0.9983400000000001,0.9983400000000001
29.85,0.99834,0.9983400000000001
29.950000000000003,0.99834,0.9983400000000001
30.05,0.9983400000000001,0.9983400000000001
30.150000000000002,0.9983400000000001,0.9983400000000001
30.25,0.9983400000000001,0.9983400000000001
30.35,0.9983400000000001,0.9983400000000001
