mode,time_bin_s,effective_ues,top1_share_pct,effective_ues_smooth,top1_share_pct_smooth
PF,8.15,8.868805767470585,13.537735849056604,8.709996931650494,14.003873293449919
PF,8.25,8.56883701354753,15.54245283018868,8.74222289563568,14.338727012180563
PF,8.35,8.789025905888922,13.935992357296396,8.691208122975013,15.27444443210158
PF,8.450000000000001,8.71576144948859,16.344888108819656,8.778724442052688,14.222694363739535
PF,8.55,8.831385970780554,12.387202625102542,8.817261686509644,13.640256659735073
PF,8.65,8.904637639259784,12.18867924528302,8.902436004735092,12.41530419520385
PF,8.75,8.971284404164935,12.670030715225977,8.773473419905669,13.726867099816559
PF,8.85,8.444498216292287,16.32189133894067,8.476884733404837,15.246618354144873
PF,8.950000000000001,8.014871579757289,16.747933008267967,8.330042515057693,16.424477353416773
PF,9.05,8.530757749123502,16.203607713041674,8.41663855102401,15.550583454971838
PF,9.15,8.704286324191237,13.70020964360587,8.619765916803273,14.783190691209562
PF,9.25,8.624253677095076,14.445754716981133,8.743511198464104,13.988744263617832
PF,9.35,8.901993594105999,13.820268430266486,8.681416946646856,14.782894208711175
PF,9.450000000000001,8.518003568739491,16.082659478885898,8.466724560309617,16.837502336432507
PF,9.55,7.980176518083359,20.609579100145137,8.409030623997431,16.35761939745169
PF,9.65,8.728911785169444,12.380619613324017,8.52457546477445,15.40367771802502
PF,9.75,8.86463809107055,13.2208344406059,8.78087007478514,12.653314873322552
PF,9.850000000000001,8.749060348115425,12.358490566037736,8.747746173028753,14.113955091185248
PF,9.950000000000001,8.62954007990029,16.762540266912104,8.7429644479608,13.956224114127934
PF,10.05,8.850292915866687,12.74764150943396,8.761643550542944,14.239242982052462
PF,10.15,8.805097655861859,13.20754716981132,8.787538210413828,14.17100064505725
PF,10.25,8.707224059512935,16.557813255926465,8.693033573395342,14.70906020850527
PF,10.350000000000001,8.566779004811234,14.361820199778025,8.714486173902847,14.34908006947846
PF,10.450000000000001,8.869455457384365,12.127606752730884,8.776372020283278,13.4419683133101
PF,10.55,8.892881598654236,13.836477987421386,8.859660132459766,12.85432972774806
PF,10.65,8.816643341340695,12.598904443091904,8.790132764086062,13.741039426523301
PF,10.75,8.660873352263255,14.787735849056604,8.799700537408937,13.723023179143844
PF,10.850000000000001,8.921584918622859,13.782429245283021,8.722924250246882,13.939576497128797
PF,10.950000000000001,8.586314479854531,13.248564397046762,8.769420628717803,13.734799617823617
PF,11.05,8.800362487676018,14.173405211141061,8.741512761120445,13.148173026321851
PF,11.15,8.837861315830784,12.022549470777728,8.8565556496412,13.235129548060982
PF,11.25,8.931443145416793,13.509433962264152,8.852397458425228,12.592484421014584
PF,11.350000000000001,8.787887914028104,12.245469830001868,8.874219171098874,12.87039546989625
PF,11.450000000000001,8.903326453851724,12.856282617422721,8.885872622583227,12.61457581785018
PF,11.55,8.966403499869848,12.74197500612595,8.823822671277924,12.83801092152394
PF,11.65,8.601738060112195,12.915775141023147,8.837012730598284,12.491676397940799
PF,11.75,8.94289663181281,11.817279046673287,8.726087527099963,13.232916290124086
PF,11.850000000000001,8.633627889374887,14.965694682675815,8.75971038123742,12.971486526135237
PF,11.950000000000001,8.70260662252457,12.131485849056604,8.684375052044723,14.344953068420052
PF,12.05,8.716890644234715,15.93767867352773,8.741350200339205,13.419281255955786
PF,12.15,8.804553334258332,12.18867924528302,8.720692345445237,14.366059517002915
PF,12.25,8.640633057842663,14.971820632197991,8.756604785661427,13.400521786759304
PF,12.350000000000001,8.824627964883286,13.041065482796894,8.76256795281083,13.569530217108563
PF,12.450000000000001,8.822442835706543,12.69570453633079,8.786261202247795,13.70385959672096
PF,12.55,8.711712806153555,15.374808771035188,8.725393094503263,14.56224389785209
PF,12.65,8.64202364164969,15.616218386190287,8.58711206388255,16.187784733750213
PF,12.75,8.407599743844404,17.572327044025158,8.561044630549892,15.344415965853143
PF,12.850000000000001,8.633510506155583,12.844702467343977,8.582818430908281,15.511766394877304
PF,12.950000000000001,8.707345042724857,16.11826967326277,8.708347951191355,14.253380650642503
PF,13.05,8.784188304693625,13.797169811320757,8.736784071637848,14.510597228613797
PF,13.15,8.718818867495061,13.616352201257861,8.775897396955932,13.695492662473796
PF,13.25,8.824685018679109,13.672955974842768,8.715868322249781,14.692755648730492
PF,13.350000000000001,8.604101080575175,16.788958770090844,8.665635718725827,14.514302920806989
PF,13.450000000000001,8.5681210569232,13.080994017487345,8.710781397708567,13.880321598146418
PF,13.55,8.960122055627329,11.771012006861064,8.564299300659103,13.99309935952016
PF,13.65,8.164654789426782,17.127292054212067,8.45309119788275,14.88297310649389
PF,13.75,8.23449674859414,15.750615258408532,8.30165403018246,16.82694108819772
PF,13.850000000000001,8.505810552526455,17.60291595197256,8.512435308614227,15.661041353476916
PF,13.950000000000001,8.796998624722088,13.629592850049654,8.737570177012207,14.517169454411091
PF,14.05,8.909901353788078,12.318999561211058,8.77193382322089,13.709243898234527
PF,14.15,8.608901491152503,15.179139283442867,8.676942311117612,14.895099993688952
PF,14.25,8.512024088412256,17.187161136412925,8.479008831012173,16.453337037226564
PF,14.350000000000001,8.316100913471761,16.9937106918239,8.527565464845987,16.354404099624983
PF,14.450000000000001,8.754571392653942,14.882340470638116,8.486216066563848,16.167292721882504
PF,14.55,8.387975893565843,16.625827003185492,8.457747455853372,15.780097108271796
PF,14.65,8.23069508134033,15.832123850991774,8.511325523638238,14.90736726585783
PF,14.75,8.915305596008542,12.264150943396226,8.57731005214121,14.282520414595888
PF,14.850000000000001,8.585929479074757,14.75128644939966,8.785539247606906,13.399046030216878
PF,14.950000000000001,8.855382667737416,13.181700697854742,8.693767743471474,14.744665453940735
PF,15.05,8.639991083602247,16.301009214567795,8.648174816575533,15.159608446575183
PF,15.15,8.449150698386937,15.996115427302996,8.59609711768873,16.083032399205646
PF,15.25,8.699149571077006,15.951972555746142,8.665408279864891,15.65948951316434
PF,15.350000000000001,8.847924570130731,15.030380556443875,8.72439682160663,16.12060267960492
PF,15.450000000000001,8.626116323612152,17.37945492662474,8.736043992164754,15.100972414691634
PF,15.55,8.734091082751382,12.89308176100629,8.687218643665085,14.25911664456139
PF,15.65,8.701448524631724,12.504813246053137,8.765735846256016,13.211533898865438
PF,15.75,8.861667931384941,14.236706689536879,8.728238687524565,14.126104129473404
PF,15.850000000000001,8.621599606557032,15.63679245283019,8.706046667159201,14.379800239312011
PF,15.950000000000001,8.634872463535629,13.265901575568959,8.675096141160838,14.316621279906636
PF,16.05,8.768816353389854,14.047169811320757,8.507245552050245,15.16904715591742
PF,16.150000000000002,8.11804783922525,18.194070080862534,8.615083089291897,14.730308475591498
PF,16.25,8.958385075260587,11.949685534591195,8.626708338073582,14.454465869560211
PF,16.35,8.80369209973491,13.2196419932269,8.814562032682643,12.831114455852406
PF,16.45,8.681608923052428,13.32401583973911,8.758350676249423,13.737074324076424
PF,16.55,8.78975100596093,14.667565139263253,8.781378050615332,13.900485336544042
PF,16.650000000000002,8.87277422283264,13.709875030629748,8.763924789950435,13.693709330501788
PF,16.75,8.629249141057736,12.703687821612352,8.76793160444297,13.868128726619297
PF,16.85,8.801771449438533,15.19082332761578,8.75462628946969,14.287432539848558
PF,16.95,8.832858277912798,14.967786470317531,8.697080592810503,15.146382014736465
PF,17.05,8.456612051080178,15.28053624627607,8.70468097175501,14.900384301757617
PF,17.150000000000002,8.824572586272057,14.452830188679243,8.735432957178677,13.938698342372627
PF,17.25,8.925114234183797,12.082728592162555,8.658800920539756,14.177810939171557
PF,17.35,8.226715941163418,15.997874036672865,8.669320509274838,14.051284857040594
PF,17.45,8.8561313524773,14.073251942286353,8.550426928100253,15.181664273041351
PF,17.55,8.568433490660041,15.473866840164824,8.626036750637658,14.84259873637969
PF,17.650000000000002,8.453545408775634,14.980677426687883,8.559927494071516,14.614779478316258
PF,17.75,8.657803582778875,13.389794168096056,8.600475535975837,13.989318623837837
PF,17.85,8.690077616373,13.59748427672956,8.69678511498002,14.1683945733811
PF,17.95,8.742474145788185,15.517905275317673,8.691202852822995,14.301760023832506
PF,18.05,8.641056796307804,13.789890519450267,8.724818647639601,14.618244222916283
PF,18.150000000000002,8.790925000822817,14.546936873980897,8.676521368159376,14.311759752011326
PF,18.25,8.597582307347505,14.598451862602808,8.78374356550416,13.615184268497552
PF,18.35,8.96272338834216,11.700164068908942,8.795411737605269,13.477363009083001
PF,18.45,8.825929517126141,14.133473095737244,8.863714606794204,13.431824166374346
PF,18.55,8.80249091491431,14.461835334476843,8.862723176239982,13.41831768459051
PF,18.650000000000002,8.959749096679495,11.659644623557428,8.811350180797211,12.987383605857689
PF,18.75,8.671810530797828,12.840670859538783,8.759724823197596,13.367243525811949
PF,18.85,8.647614842115466,15.601415094339623,8.691311845378115,13.67603383072307
PF,18.95,8.754510163221052,12.586015538290788,8.647454391051125,14.181328675640557
PF,19.05,8.54023816781686,14.356555394291245,8.673787356462642,14.153409791589596
PF,19.150000000000002,8.726613738350016,15.517658442186743,8.687463155473985,14.976230548911923
PF,19.25,8.79553756025508,15.054477810257772,8.76871384141277,14.435995103016099
PF,19.35,8.783990225633216,12.735849056603774,8.61839685958033,14.600239299253735
PF,19.450000000000003,8.275662792852694,16.010391030899644,8.479748748563752,15.399690092060894
PF,19.55,8.379593227205348,17.452830188679247,8.447543933708038,15.805569863890641
PF,19.650000000000002,8.687375781066077,13.953488372093023,8.648078766909643,14.520411383878745
PF,19.75,8.877267292457503,12.154915590863952,8.785349698618276,13.842813300620286
PF,19.85,8.791406022331248,15.420035938903865,8.860190282604547,13.564816128371248
PF,19.950000000000003,8.91189753302489,13.119496855345911,8.86248881684248,14.038587848932684
PF,20.05,8.884162895171302,13.576230752548254,8.881487064722462,13.143858888165985
PF,20.150000000000002,8.84840076597119,12.735849056603774,8.830417139814017,13.491654976587819
PF,20.25,8.758687758299558,14.162885120611419,8.776435567420354,13.76490518477622
PF,20.35,8.722218177990312,14.395981377113454,8.646990041049746,15.125492186872656
PF,20.450000000000003,8.460064186859363,16.81761006289308,8.618550436504782,14.715631840247903
PF,20.55,8.673368944664666,12.933304080737166,8.596937643326902,15.15938838622561
PF,20.650000000000002,8.657379798456672,15.727251015046573,8.750777186982683,13.829431131740057
PF,20.75,8.921582817826708,12.827738299436414,8.81394427047997,14.123260010777209
