scheduler,time_s,mean,CI95_low,CI95_high,n
PF,8.950000000000001,4.997816181381904,,,1
PF,9.05,4.94221600289016,,,1
PF,9.15,4.877207977207977,,,1
PF,9.25,4.882872415862106,,,1
PF,9.35,5.1759941089838,,,1
PF,9.45,5.661342094331785,,,1
PF,9.55,5.788405010627232,,,1
PF,9.65,5.59189260284722,,,1
PF,9.75,5.017020807975425,,,1
PF,9.85,4.959608381999313,,,1
PF,9.95,4.816239837398374,,,1
PF,10.05,4.969866211024748,,,1
PF,10.15,5.050228937728938,,,1
PF,10.25,5.08478776125835,,,1
PF,10.35,5.149757878860046,,,1
PF,10.45,5.007877536979705,,,1
PF,10.55,4.991643086210149,,,1
PF,10.65,4.865546594982079,,,1
PF,10.75,5.037074372759857,,,1
PF,10.85,5.033061594202898,,,1
PF,10.95,5.0499266735679775,,,1
PF,11.05,5.1228433402346445,,,1
PF,11.15,5.344920634920634,,,1
PF,11.25,5.338987898789879,,,1
PF,11.35,5.055299955527468,,,1
PF,11.45,4.942341802569314,,,1
PF,11.55,4.941933514317809,,,1
PF,11.65,5.181761808457413,,,1
PF,11.75,5.006437133132739,,,1
PF,11.85,5.449038078149921,,,1
PF,11.95,5.401988636363637,,,1
PF,12.05,5.601382575757576,,,1
PF,12.15,5.398528138528138,,,1
PF,12.25,5.346299974535268,,,1
PF,12.35,5.2316900454572535,,,1
PF,12.45,5.060811374578583,,,1
PF,12.55,4.85643089898409,,,1
PF,12.65,4.9488186058398815,,,1
PF,12.75,5.208208765230041,,,1
PF,12.85,5.535401292474464,,,1
PF,12.95,5.377168969242139,,,1
PF,13.05,4.992553584626755,,,1
PF,13.15,5.041767676767677,,,1
PF,13.25,5.394320987654321,,,1
PF,13.35,5.51789822342668,,,1
PF,13.45,5.515524486052942,,,1
PF,13.55,5.348683936583284,,,1
PF,13.65,5.429454526897882,,,1
PF,13.75,5.118848466291822,,,1
PF,13.85,5.050958671382012,,,1
PF,13.95,5.091572085605134,,,1
PF,14.05,5.171543144508777,,,1
PF,14.15,5.121684302000207,,,1
PF,14.25,5.058945283912351,,,1
PF,14.35,5.160068879417969,,,1
PF,14.45,5.148922937237544,,,1
PF,14.55,4.9863588346734415,,,1
PF,14.65,5.116104060548505,,,1
PF,14.75,5.107446051890496,,,1
PF,14.85,5.273176060086258,,,1
PF,14.95,5.041000732303695,,,1
PF,15.05,5.2368245163627725,,,1
PF,15.15,5.135419072491576,,,1
PF,15.25,5.473613790662644,,,1
PF,15.35,5.813047341860901,,,1
PF,15.45,5.945489778651164,,,1
PF,15.55,5.805918695980808,,,1
PF,15.65,5.222080312142424,,,1
PF,15.75,5.097321858036144,,,1
PF,15.85,4.789691589433857,,,1
PF,15.95,4.833900343642612,,,1
PF,16.05,5.073450608192876,,,1
PF,16.150000000000002,5.328054538054538,,,1
PF,16.25,5.546601546601546,,,1
PF,16.35,5.240899018676797,,,1
PF,16.45,5.15390268168046,,,1
PF,16.55,5.034966062743841,,,1
PF,16.650000000000002,5.049603174603175,,,1
PF,16.75,5.07900432900433,,,1
PF,16.85,4.949556541019956,,,1
PF,16.95,4.9322120434123,,,1
PF,17.05,4.879636285836543,,,1
PF,17.150000000000002,4.927165991902834,,,1
PF,17.25,5.168208739617191,,,1
PF,17.35,5.183306778832876,,,1
PF,17.45,5.266419068841718,,,1
PF,17.55,5.093332355792338,,,1
PF,17.650000000000002,4.964143407485742,,,1
PF,17.75,5.00000547645126,,,1
PF,17.85,4.928290043290043,,,1
PF,17.95,5.160940623162845,,,1
PF,18.05,5.108759553203996,,,1
PF,18.15,5.276036720481165,,,1
PF,18.25,5.099216180134055,,,1
PF,18.35,4.835841694537346,,,1
PF,18.45,4.708607817303469,,,1
PF,18.55,4.71842208492694,,,1
PF,18.65,5.0749035664084206,,,1
PF,18.75,5.015812657317512,,,1
PF,18.85,4.97739651416122,,,1
PF,18.95,4.757667169431875,,,1
