scheduler,time_s,mean,CI95_low,CI95_high,n
PF,20.15,13.49165497658782,,,1
PF,20.25,13.76490518477622,,,1
PF,20.35,15.125492186872656,,,1
PF,20.450000000000003,14.715631840247903,,,1
PF,20.55,15.15938838622561,,,1
PF,20.65,13.829431131740057,,,1
PF,20.75,14.123260010777209,,,1
PF,20.85,13.474426319192142,,,1
PF,20.950000000000003,14.582161351455476,,,1
PF,21.05,14.796413502109711,,,1
PF,21.15,15.081957547169816,,,1
PF,21.25,14.24666450186857,,,1
PF,21.35,13.615240970652124,,,1
PF,21.450000000000003,13.219781698994586,,,1
PF,21.55,13.326170132136506,,,1
PF,21.65,13.858848069324338,,,1
PF,21.75,14.4713694016552,,,1
PF,21.85,15.380567514862747,,,1
PF,21.950000000000003,14.984030090023436,,,1
PF,22.05,14.78741462095084,,,1
PF,22.15,13.576735426184351,,,1
PF,22.25,13.47037212614736,,,1
PF,22.35,13.484752146613802,,,1
PF,22.450000000000003,13.158014515202188,,,1
PF,22.55,13.196834188700072,,,1
PF,22.65,13.433606741673016,,,1
PF,22.75,13.390310779591164,,,1
PF,22.85,14.495396140736998,,,1
PF,22.950000000000003,14.376116158086814,,,1
PF,23.05,14.576932664762309,,,1
PF,23.15,13.939785840203852,,,1
PF,23.25,13.473387705796386,,,1
PF,23.35,13.957944526003653,,,1
PF,23.450000000000003,14.575424491824306,,,1
PF,23.55,14.101844502086292,,,1
PF,23.65,14.1187772548681,,,1
PF,23.75,13.930536119287751,,,1
PF,23.85,14.30801977979606,,,1
PF,23.950000000000003,14.17798408372263,,,1
PF,24.05,13.461907296613656,,,1
PF,24.15,13.777103720316768,,,1
PF,24.25,13.95400092829056,,,1
PF,24.35,14.632654908831332,,,1
PF,24.450000000000003,14.110787556958485,,,1
PF,24.55,14.595023179928846,,,1
PF,24.65,15.070679598981492,,,1
PF,24.75,15.671218612153808,,,1
PF,24.85,14.565424549017663,,,1
PF,24.950000000000003,12.9708625770972,,,1
PF,25.05,13.391792597680007,,,1
PF,25.15,13.467474215609366,,,1
PF,25.25,14.332978468136169,,,1
PF,25.35,14.160339396418555,,,1
PF,25.450000000000003,14.717645855703845,,,1
PF,25.55,14.814092493559944,,,1
PF,25.65,14.271368969704346,,,1
PF,25.75,14.182322412641222,,,1
PF,25.85,14.758756268190234,,,1
PF,25.950000000000003,14.799146661593412,,,1
PF,26.05,14.664283621069991,,,1
PF,26.15,13.673226482721311,,,1
PF,26.25,13.330695881517554,,,1
PF,26.35,13.34694326097248,,,1
PF,26.450000000000003,14.725459366136397,,,1
PF,26.55,15.031795737162795,,,1
PF,26.65,14.67301929348069,,,1
PF,26.75,13.733038076029995,,,1
PF,26.85,13.757001896805194,,,1
PF,26.950000000000003,14.436738143604607,,,1
PF,27.05,13.718012424878888,,,1
PF,27.15,14.346759934177202,,,1
PF,27.25,14.936338753862666,,,1
PF,27.35,15.58643338157906,,,1
PF,27.450000000000003,14.810489297946477,,,1
PF,27.55,13.461873597664775,,,1
PF,27.65,14.49650435557077,,,1
PF,27.75,14.069000429154974,,,1
PF,27.85,14.639515823034476,,,1
PF,27.950000000000003,13.148458527861536,,,1
PF,28.05,13.821357661535249,,,1
PF,28.15,13.805080516004002,,,1
PF,28.25,13.610266502507512,,,1
PF,28.35,12.913723353134174,,,1
PF,28.450000000000003,12.698428879611058,,,1
PF,28.55,13.686426727223145,,,1
PF,28.65,14.209808822321673,,,1
PF,28.75,13.614974143271622,,,1
PF,28.85,12.414835074231869,,,1
PF,28.950000000000003,11.91623843007364,,,1
PF,29.05,12.882053482283922,,,1
PF,29.15,13.313078358704145,,,1
PF,29.25,13.477654537297434,,,1
PF,29.35,13.352526418067788,,,1
PF,29.450000000000003,15.155873044732845,,,1
PF,29.55,17.20796410352384,,,1
PF,29.65,17.18562025303723,,,1
PF,29.75,15.19301285357497,,,1
PF,29.85,13.968467785931592,,,1
PF,29.950000000000003,15.206997133122,,,1
PF,30.05,15.326223623563934,,,1
PF,30.15,14.726463994154708,,,1
PF,30.25,13.101931639197362,,,1
PF,30.35,13.034829991671971,,,1
MR,0.45,19.96819635554375,,,1
MR,0.55,19.9407307050861,,,1
MR,0.65,19.40298055222939,,,1
MR,0.75,19.32314084974817,,,1
MR,0.8500000000000001,19.56745169485346,,,1
MR,0.95,21.53383934044312,,,1
MR,1.05,21.34275270447068,,,1
MR,1.15,21.85256665551711,,,1
MR,1.25,19.954543295229595,,,1
MR,1.35,19.211677876966952,,,1
MR,1.4500000000000002,17.76413374290733,,,1
MR,1.55,18.769198780991232,,,1
MR,1.65,18.92079027270303,,,1
MR,1.75,18.80321987211376,,,1
MR,1.85,18.39339292926795,,,1
MR,1.95,21.515514143197944,,,1
MR,2.0500000000000003,23.50484966411673,,,1
MR,2.15,22.92311901163136,,,1
MR,2.25,20.108149468928364,,,1
MR,2.35,18.98068210547522,,,1
MR,2.45,19.59610548033256,,,1
MR,2.5500000000000003,20.10622686271097,,,1
MR,2.6500000000000004,19.97334669838427,,,1
MR,2.75,19.221938281881517,,,1
MR,2.85,18.86740943344717,,,1
MR,2.95,19.12469931337856,,,1
MR,3.0500000000000003,19.365101440573135,,,1
MR,3.1500000000000004,20.124969370252387,,,1
MR,3.25,20.44989994282447,,,1
MR,3.35,25.24467565338481,,,1
MR,3.45,28.495128493182825,,,1
MR,3.5500000000000003,30.854027019534183,,,1
MR,3.65,29.47602476131797,,,1
MR,3.75,25.923919957132146,,,1
MR,3.85,26.46415540302797,,,1
MR,3.95,25.935707092061147,,,1
MR,4.05,29.95792665351741,,,1
MR,4.15,31.65691337608904,,,1
MR,4.25,32.92743818978811,,,1
MR,4.3500000000000005,33.07802577082375,,,1
MR,4.45,32.68743461050703,,,1
MR,4.55,32.187364729305074,,,1
MR,4.65,32.15019527197915,,,1
MR,4.75,30.954706940984817,,,1
MR,4.8500000000000005,31.716940555604666,,,1
MR,4.95,31.372221428724306,,,1
MR,5.050000000000001,32.16032346531494,,,1
MR,5.15,31.998298309873807,,,1
MR,5.25,31.314428710980167,,,1
MR,5.3500000000000005,32.47351727681169,,,1
MR,5.45,33.09707518899521,,,1
MR,5.550000000000001,34.32411231218845,,,1
MR,5.65,32.95034771200875,,,1
MR,5.75,32.15770792957757,,,1
MR,5.8500000000000005,30.458035389424754,,,1
MR,5.95,30.7475232600447,,,1
MR,6.050000000000001,28.206895865960675,,,1
MR,6.15,30.75395132622368,,,1
MR,6.25,29.889705250434872,,,1
MR,6.3500000000000005,29.95359268921977,,,1
MR,6.45,27.906431493389665,,,1
MR,6.550000000000001,30.315853788473596,,,1
MR,6.65,35.08268483478577,,,1
MR,6.75,37.94203156520707,,,1
MR,6.8500000000000005,38.10731132075472,,,1
MR,6.95,35.739201965929446,,,1
MR,7.050000000000001,31.294908706777694,,,1
MR,7.15,26.66833637973367,,,1
MR,7.25,24.40004636348976,,,1
MR,7.35,24.25314465408805,,,1
MR,7.45,24.202910758232743,,,1
MR,7.550000000000001,24.253714721683554,,,1
MR,7.65,24.2438876776584,,,1
MR,7.75,24.294121573513703,,,1
MR,7.85,24.24331761006289,,,1
MR,7.95,24.202910758232743,,,1
MR,8.05,24.202910758232743,,,1
MR,8.15,24.253714721683554,,,1
MR,8.25,24.294121573513703,,,1
MR,8.35,24.294121573513703,,,1
MR,8.450000000000001,24.202910758232743,,,1
MR,8.55,24.202910758232743,,,1
MR,8.65,24.2438876776584,,,1
MR,8.75,24.294121573513703,,,1
MR,8.85,24.294121573513703,,,1
MR,8.950000000000001,24.202910758232743,,,1
MR,9.05,24.202910758232743,,,1
MR,9.15,24.253714721683554,,,1
MR,9.25,24.294121573513703,,,1
MR,9.35,24.294121573513703,,,1
MR,9.45,24.202910758232743,,,1
MR,9.55,24.202910758232743,,,1
MR,9.65,24.2438876776584,,,1
MR,9.75,24.294121573513703,,,1
MR,9.85,24.294121573513703,,,1
MR,9.95,24.202910758232743,,,1
MR,10.05,24.202910758232743,,,1
