scheduler,ue,time_s,mean,CI95_low,CI95_high,n
PF,2,20.05,11.533353213330445,,,1
PF,2,20.15,11.573318184272246,,,1
PF,2,20.25,11.84586426033166,,,1
PF,2,20.35,11.497069711065413,,,1
PF,2,20.450000000000003,11.7070681743784,,,1
PF,2,20.55,11.386709447045703,,,1
PF,2,20.65,11.493273742289244,,,1
PF,2,20.75,10.95458045912243,,,1
PF,2,20.85,11.308851615877469,,,1
PF,2,20.950000000000003,11.9653900460008,,,1
PF,2,21.05,11.80128970623358,,,1
PF,2,21.15,11.37244496855346,,,1
PF,2,21.25,11.013680954334154,,,1
PF,2,21.35,11.793708565931023,,,1
PF,2,21.450000000000003,11.918659959046598,,,1
PF,2,21.55,11.692780367395883,,,1
PF,2,21.65,11.462894438016166,,,1
PF,2,21.75,11.555583166987162,,,1
PF,2,21.85,11.201023418559492,,,1
PF,2,21.950000000000003,11.578554692317178,,,1
PF,2,22.05,11.195069993913572,,,1
PF,2,22.15,11.819656389811632,,,1
PF,2,22.25,11.398827680969603,,,1
PF,2,22.35,11.685350517705466,,,1
PF,2,22.450000000000003,11.477134552944042,,,1
PF,2,22.55,11.409656060085297,,,1
PF,2,22.65,11.689683991381932,,,1
PF,2,22.75,11.668968220050903,,,1
PF,2,22.85,11.506021442405451,,,1
PF,2,22.950000000000003,11.24399390928381,,,1
PF,2,23.05,11.500882557433632,,,1
PF,2,23.15,11.561599751640172,,,1
PF,2,23.25,11.623933830662066,,,1
PF,2,23.35,11.530194402265238,,,1
PF,2,23.450000000000003,11.36766928737182,,,1
PF,2,23.55,11.612505264549648,,,1
PF,2,23.65,11.548460294844302,,,1
PF,2,23.75,11.466339065021687,,,1
PF,2,23.85,11.271218381940429,,,1
PF,2,23.950000000000003,11.251953834373992,,,1
PF,2,24.05,11.794112378752294,,,1
PF,2,24.15,11.562036649048922,,,1
PF,2,24.25,11.699688174047838,,,1
PF,2,24.35,11.119869669701034,,,1
PF,2,24.450000000000003,11.654320588837791,,,1
PF,2,24.55,11.092187978980434,,,1
PF,2,24.65,11.6777240362146,,,1
PF,2,24.75,11.177387768856187,,,1
PF,2,24.85,11.807078164748384,,,1
PF,2,24.950000000000003,11.52310637134263,,,1
PF,2,25.05,11.621515920407502,,,1
PF,2,25.15,11.698578589758933,,,1
PF,2,25.25,11.32070877332492,,,1
PF,2,25.35,11.549707846992703,,,1
PF,2,25.450000000000003,11.216648770261289,,,1
PF,2,25.55,11.962479260446475,,,1
PF,2,25.65,11.56129972719147,,,1
PF,2,25.75,11.505334829993254,,,1
PF,2,25.85,10.614263444452122,,,1
PF,2,25.950000000000003,11.632606702600617,,,1
PF,2,26.05,11.414807730084664,,,1
PF,2,26.15,12.19557719618584,,,1
PF,2,26.25,11.108811794143506,,,1
PF,2,26.35,11.687166091837426,,,1
PF,2,26.450000000000003,11.698344432112467,,,1
PF,2,26.55,11.821563531072806,,,1
PF,2,26.65,11.597506927299222,,,1
PF,2,26.75,11.486708858676517,,,1
PF,2,26.85,11.75556790771564,,,1
PF,2,26.950000000000003,11.417175783023268,,,1
PF,2,27.05,11.389687547987863,,,1
PF,2,27.15,11.13718034855392,,,1
PF,2,27.25,11.483635688856674,,,1
PF,2,27.35,11.765302732261324,,,1
PF,2,27.450000000000003,11.981010788111702,,,1
PF,2,27.55,11.588229253218564,,,1
PF,2,27.65,10.964993100846106,,,1
PF,2,27.75,11.109548588320314,,,1
PF,2,27.85,11.620398637508378,,,1
PF,2,27.950000000000003,12.025028991557411,,,1
PF,2,28.05,11.802178172877396,,,1
PF,2,28.15,11.533508383840829,,,1
PF,2,28.25,11.356880133623456,,,1
PF,2,28.35,11.552343300784736,,,1
PF,2,28.450000000000003,11.63735719976873,,,1
PF,2,28.55,11.527675578610102,,,1
PF,2,28.65,11.502197047452876,,,1
PF,2,28.75,11.471099137845991,,,1
PF,2,28.85,11.473773542456668,,,1
PF,2,28.950000000000003,11.5277811603733,,,1
PF,2,29.05,11.132292008677595,,,1
PF,2,29.15,11.508491590579006,,,1
PF,2,29.25,11.410349832702272,,,1
PF,2,29.35,11.843313065972993,,,1
PF,2,29.450000000000003,11.64021789937602,,,1
PF,2,29.55,11.162077540118668,,,1
PF,2,29.65,11.108403725362791,,,1
PF,2,29.75,11.316873615954467,,,1
PF,2,29.85,11.386462253070414,,,1
PF,2,29.950000000000003,11.542432044184556,,,1
PF,2,30.05,11.28772762098518,,,1
PF,2,30.15,11.881944724636249,,,1
PF,2,30.25,11.852736183583048,,,1
PF,2,30.35,12.094903779853322,,,1
PF,3,0.45,11.80281169071402,,,1
PF,3,0.55,11.419213844283036,,,1
PF,3,0.65,11.62845539392262,,,1
PF,3,0.75,11.154643227546638,,,1
PF,3,0.8500000000000001,11.525954822469032,,,1
PF,3,0.95,11.260747545001538,,,1
PF,3,1.05,11.513286583067206,,,1
PF,3,1.15,11.454223940529898,,,1
PF,3,1.25,11.717458997245686,,,1
PF,3,1.35,11.76411133384309,,,1
PF,3,1.4500000000000002,11.605347142060031,,,1
PF,3,1.55,11.641863377712436,,,1
PF,3,1.65,11.5216177952027,,,1
PF,3,1.75,11.539773689076396,,,1
PF,3,1.85,11.316618961204687,,,1
PF,3,1.95,10.986039641700016,,,1
PF,3,2.0500000000000003,11.631685355024157,,,1
PF,3,2.15,11.411441960968965,,,1
PF,3,2.25,11.967088665918377,,,1
PF,3,2.35,11.224518144558004,,,1
PF,3,2.45,11.53931136540498,,,1
PF,3,2.5500000000000003,10.962342212964126,,,1
PF,3,2.6500000000000004,11.4343909909782,,,1
PF,3,2.75,11.557460997581268,,,1
PF,3,2.85,11.396484657359649,,,1
PF,3,2.95,11.204367730520106,,,1
PF,3,3.0500000000000003,10.854199627784531,,,1
PF,3,3.1500000000000004,11.70115979549942,,,1
PF,3,3.25,11.828161648080444,,,1
PF,3,3.35,11.963926040920308,,,1
PF,3,3.45,11.719403268095649,,,1
PF,3,3.5500000000000003,11.554400787891351,,,1
PF,3,3.65,11.436269374452095,,,1
PF,3,3.75,11.280073369199483,,,1
PF,3,3.85,11.392706412257056,,,1
PF,3,3.95,11.362505938180954,,,1
PF,3,4.05,11.410424476665533,,,1
PF,3,4.15,11.412087514885172,,,1
PF,3,4.25,11.815739718328572,,,1
PF,3,4.3500000000000005,11.808000066747496,,,1
PF,3,4.45,11.430901679910829,,,1
PF,3,4.55,11.22966399247986,,,1
PF,3,4.65,11.4946629324841,,,1
PF,3,4.75,11.75020834399421,,,1
PF,3,4.8500000000000005,11.60632165163647,,,1
PF,3,4.95,11.5664574973676,,,1
PF,3,5.050000000000001,11.030743211653313,,,1
PF,3,5.15,11.328275867676531,,,1
PF,3,5.25,11.203961133206418,,,1
PF,3,5.3500000000000005,11.443553825629296,,,1
PF,3,5.45,11.263909267716953,,,1
PF,3,5.550000000000001,11.283043167015649,,,1
PF,3,5.65,11.861504227657,,,1
PF,3,5.75,11.757073749966274,,,1
PF,3,5.8500000000000005,11.846017482330115,,,1
PF,3,5.95,11.209904430074507,,,1
PF,3,6.050000000000001,11.575031350813209,,,1
PF,3,6.15,11.33433379508491,,,1
PF,3,6.25,11.390267396487118,,,1
PF,3,6.3500000000000005,11.42888140278369,,,1
PF,3,6.45,11.108563934053564,,,1
PF,3,6.550000000000001,11.956434227475944,,,1
PF,3,6.65,11.454332414657696,,,1
PF,3,6.75,11.662617811190907,,,1
PF,3,6.8500000000000005,11.064812948780451,,,1
PF,3,6.95,11.572210386637446,,,1
PF,3,7.050000000000001,11.588435149755904,,,1
PF,3,7.15,11.700993557036073,,,1
PF,3,7.25,11.798334894943446,,,1
PF,3,7.35,11.817341046025067,,,1
PF,3,7.45,11.569320616490428,,,1
PF,3,7.550000000000001,11.384448057735048,,,1
PF,3,7.65,11.425916023731316,,,1
PF,3,7.75,10.993324506234138,,,1
PF,3,7.85,11.395377857642009,,,1
PF,3,7.95,11.73668787451576,,,1
PF,3,8.05,12.045912193174043,,,1
PF,3,8.15,11.6817188219052,,,1
PF,3,8.25,11.495651222036464,,,1
PF,3,8.35,11.562200878318457,,,1
PF,3,8.450000000000001,11.619795901561552,,,1
PF,3,8.55,11.634364805311256,,,1
PF,3,8.65,11.722122593814984,,,1
PF,3,8.75,11.394437777437084,,,1
PF,3,8.85,11.36595922468463,,,1
PF,3,8.950000000000001,11.386853936233138,,,1
PF,3,9.05,11.714158963469968,,,1
PF,3,9.15,11.954677049016672,,,1
PF,3,9.25,11.82777937300404,,,1
PF,3,9.35,11.186369769330284,,,1
PF,3,9.45,10.490053506976286,,,1
PF,3,9.55,11.011280822601575,,,1
PF,3,9.65,11.160815346305649,,,1
PF,3,9.75,11.821192704796212,,,1
PF,3,9.85,11.318388934620144,,,1
PF,3,9.95,11.792356956588437,,,1
PF,3,10.05,11.65378483688424,,,1
PF,3,10.15,11.516906835303065,,,1
PF,3,10.25,11.548584600748862,,,1
PF,3,10.35,11.535716799896951,,,1
PF,3,10.45,11.794546020990325,,,1
PF,3,10.55,11.64270358387346,,,1
PF,3,10.65,11.310652938391833,,,1
PF,3,10.75,11.057115202542777,,,1
PF,3,10.85,11.540795050587915,,,1
PF,3,10.95,11.420062795421694,,,1
PF,3,11.05,11.938978656750118,,,1
PF,3,11.15,11.01964587031315,,,1
PF,3,11.25,11.586195112838482,,,1
PF,3,11.35,11.368990411686694,,,1
PF,3,11.45,11.490529250206665,,,1
PF,3,11.55,11.710722442449445,,,1
PF,3,11.65,11.856193506701803,,,1
PF,3,11.75,11.47893711529447,,,1
PF,3,11.85,11.220749262736602,,,1
PF,3,11.95,10.820319944730322,,,1
PF,3,12.05,11.642075233466745,,,1
PF,3,12.15,11.375915489123036,,,1
PF,3,12.25,11.8768179656082,,,1
PF,3,12.35,11.48045773544628,,,1
PF,3,12.45,11.599610213089326,,,1
PF,3,12.55,11.50086256469235,,,1
PF,3,12.65,11.238941872422402,,,1
PF,3,12.75,11.62368801188552,,,1
PF,3,12.85,11.310201737721297,,,1
PF,3,12.95,11.87928883511028,,,1
PF,3,13.05,11.413234972830002,,,1
PF,3,13.15,11.659233847913091,,,1
PF,3,13.25,11.045655718611693,,,1
PF,3,13.35,11.398726230448888,,,1
PF,3,13.45,11.452375935041989,,,1
PF,3,13.55,11.958850608847692,,,1
PF,3,13.65,11.659558239385852,,,1
PF,3,13.75,11.387974477236051,,,1
PF,3,13.85,11.1873833102407,,,1
PF,3,13.95,11.259878874656826,,,1
PF,3,14.05,11.377843554313255,,,1
PF,3,14.15,11.525183819963289,,,1
PF,3,14.25,11.566624997867825,,,1
PF,3,14.35,11.55955835946771,,,1
PF,3,14.45,11.61372959125768,,,1
PF,3,14.55,11.654045669309609,,,1
PF,3,14.65,11.509354067006058,,,1
PF,3,14.75,11.652292889190164,,,1
PF,3,14.85,11.617720471573032,,,1
PF,3,14.95,11.60480960351127,,,1
PF,3,15.05,11.34944159009664,,,1
PF,3,15.15,11.129970357443703,,,1
PF,3,15.25,11.074316053717473,,,1
PF,3,15.35,10.841241691897272,,,1
PF,3,15.45,11.241825521521298,,,1
PF,3,15.55,11.86036842957035,,,1
PF,3,15.65,11.921355660368905,,,1
PF,3,15.75,11.717465859986076,,,1
PF,3,15.85,11.809066398275696,,,1
PF,3,15.95,11.521664073137522,,,1
PF,3,16.05,11.418901269903024,,,1
PF,3,16.150000000000002,10.936646163061257,,,1
PF,3,16.25,11.692814523003202,,,1
PF,3,16.35,11.905785805156874,,,1
PF,3,16.45,11.793188758597564,,,1
PF,3,16.55,11.188290512189882,,,1
PF,3,16.650000000000002,11.342876201366767,,,1
PF,3,16.75,11.272768112390755,,,1
PF,3,16.85,11.53429137207324,,,1
PF,3,16.95,11.374801738899398,,,1
PF,3,17.05,11.493726838956574,,,1
PF,3,17.150000000000002,11.579078926149434,,,1
PF,3,17.25,11.755076986674116,,,1
PF,3,17.35,11.71863599518318,,,1
PF,3,17.45,11.973183370745522,,,1
PF,3,17.55,11.230270181981965,,,1
PF,3,17.650000000000002,11.623057657177874,,,1
PF,3,17.75,11.33996649835477,,,1
PF,3,17.85,11.6699348121181,,,1
PF,3,17.95,11.73438963286223,,,1
PF,3,18.05,11.41666310129922,,,1
PF,3,18.15,11.621781433102187,,,1
PF,3,18.25,11.383780238032358,,,1
PF,3,18.35,11.68077534634822,,,1
PF,3,18.45,11.453997407306131,,,1
PF,3,18.55,11.373688596699528,,,1
PF,3,18.65,11.835195701288391,,,1
PF,3,18.75,11.324189411980216,,,1
PF,3,18.85,11.65880503144654,,,1
PF,3,18.95,11.153846153846157,,,1
PF,3,19.05,11.569101757781004,,,1
PF,3,19.15,11.14745236456637,,,1
PF,3,19.25,11.688301315997768,,,1
PF,3,19.35,11.712841537420678,,,1
PF,3,19.450000000000003,11.6872512381126,,,1
PF,3,19.55,11.394486804182131,,,1
PF,3,19.65,11.49590249818882,,,1
PF,3,19.75,11.445987353934052,,,1
PF,3,19.85,11.3459434750398,,,1
PF,3,19.950000000000003,11.23667007466617,,,1
PF,3,20.05,11.533353213330445,,,1
PF,3,20.15,11.573318184272246,,,1
PF,3,20.25,11.84586426033166,,,1
PF,3,20.35,11.497069711065413,,,1
PF,3,20.450000000000003,11.707068174378398,,,1
PF,3,20.55,11.386709447045703,,,1
PF,3,20.65,11.493273742289242,,,1
PF,3,20.75,10.954580459122433,,,1
PF,3,20.85,11.308851615877469,,,1
PF,3,20.950000000000003,11.965390046000804,,,1
PF,3,21.05,11.80128970623358,,,1
PF,3,21.15,11.37244496855346,,,1
PF,3,21.25,11.013680954334154,,,1
PF,3,21.35,11.793708565931023,,,1
PF,3,21.450000000000003,11.9186599590466,,,1
PF,3,21.55,11.696056048737605,,,1
PF,3,21.65,11.462714455524862,,,1
PF,3,21.75,11.55540318449586,,,1
PF,3,21.85,11.20176062684387,,,1
PF,3,21.950000000000003,11.58274756443458,,,1
PF,3,22.05,11.195881517549198,,,1
PF,3,22.15,11.816275041329854,,,1
PF,3,22.25,11.399145925532594,,,1
PF,3,22.35,11.685594446917207,,,1
PF,3,22.450000000000003,11.477378482155784,,,1
PF,3,22.55,11.406200396252274,,,1
PF,3,22.65,11.689683991381932,,,1
PF,3,22.75,11.668968220050903,,,1
PF,3,22.85,11.506021442405451,,,1
PF,3,22.950000000000003,11.24399390928381,,,1
