scheduler,ue,time_s,mean,CI95_low,CI95_high,n
MR,1,7.85,20.43435534591195,,,1
MR,1,7.95,20.38421911012149,,,1
MR,1,8.05,20.392080745341616,,,1
MR,1,8.15,20.42702546667384,,,1
MR,1,8.25,20.4771617024643,,,1
MR,1,8.35,20.469300067244177,,,1
MR,1,8.450000000000001,20.392031915309197,,,1
MR,1,8.55,20.384170280089062,,,1
MR,1,8.65,20.43488771610821,,,1
MR,1,8.75,20.469349511490844,,,1
MR,1,8.85,20.47721114671097,,,1
MR,1,8.950000000000001,20.38421911012149,,,1
MR,1,9.05,20.392080745341616,,,1
MR,1,9.15,20.42702546667384,,,1
MR,1,9.25,20.4771617024643,,,1
MR,1,9.35,20.469300067244177,,,1
MR,1,9.45,20.392031915309197,,,1
MR,1,9.55,20.384170280089062,,,1
MR,1,9.65,20.43488771610821,,,1
MR,1,9.75,20.469349511490844,,,1
MR,1,9.85,20.47721114671097,,,1
MR,1,9.95,20.38421911012149,,,1
MR,1,10.05,20.392080745341616,,,1
MR,1,10.15,20.42702546667384,,,1
MR,1,10.25,20.4771617024643,,,1
MR,1,10.35,20.469300067244177,,,1
MR,1,10.45,20.392031915309197,,,1
MR,1,10.55,20.384170280089062,,,1
MR,1,10.65,20.43488771610821,,,1
MR,1,10.75,20.469349511490844,,,1
MR,1,10.85,20.47721114671097,,,1
MR,1,10.95,20.38421911012149,,,1
MR,1,11.05,20.392080745341616,,,1
MR,1,11.15,20.42702546667384,,,1
MR,1,11.25,20.4771617024643,,,1
MR,1,11.35,20.469300067244177,,,1
MR,1,11.45,20.392031915309197,,,1
MR,1,11.55,20.384170280089062,,,1
MR,1,11.65,20.43488771610821,,,1
MR,1,11.75,20.469349511490844,,,1
MR,1,11.85,20.47721114671097,,,1
MR,1,11.95,20.38421911012149,,,1
MR,1,12.05,20.392080745341616,,,1
MR,1,12.15,20.42702546667384,,,1
MR,1,12.25,20.4771617024643,,,1
MR,1,12.35,21.788089375420277,,,1
MR,1,12.45,23.115172955974845,,,1
MR,1,12.55,24.47720125786164,,,1
MR,1,12.65,24.52830188679245,,,1
MR,1,12.75,24.52830188679245,,,1
MR,1,12.85,24.52830188679245,,,1
MR,1,12.95,24.52830188679245,,,1
MR,1,13.05,24.52830188679245,,,1
MR,1,13.15,24.52830188679245,,,1
MR,1,13.25,24.52830188679245,,,1
MR,1,13.35,24.52830188679245,,,1
MR,1,13.45,24.52830188679245,,,1
MR,1,13.55,24.52830188679245,,,1
MR,1,13.65,24.52830188679245,,,1
MR,1,13.75,24.52830188679245,,,1
MR,1,13.85,24.52830188679245,,,1
MR,1,13.95,24.52830188679245,,,1
MR,1,14.05,24.52830188679245,,,1
MR,1,14.15,24.52830188679245,,,1
MR,1,14.25,24.52830188679245,,,1
MR,1,14.35,24.52830188679245,,,1
MR,1,14.45,24.52830188679245,,,1
MR,1,14.55,24.52830188679245,,,1
MR,1,14.65,24.52830188679245,,,1
MR,1,14.75,24.52830188679245,,,1
MR,1,14.85,24.52830188679245,,,1
MR,1,14.95,24.52830188679245,,,1
MR,1,15.05,24.52830188679245,,,1
MR,1,15.15,24.52830188679245,,,1
MR,1,15.25,24.52830188679245,,,1
MR,1,15.35,24.52830188679245,,,1
MR,1,15.45,24.52830188679245,,,1
MR,1,15.55,24.52830188679245,,,1
MR,1,15.65,24.52830188679245,,,1
MR,1,15.75,24.52830188679245,,,1
MR,1,15.85,24.52830188679245,,,1
MR,1,15.95,24.52830188679245,,,1
MR,1,16.05,24.52830188679245,,,1
MR,1,16.150000000000002,24.52830188679245,,,1
MR,1,16.25,24.52830188679245,,,1
MR,1,16.35,24.52830188679245,,,1
MR,1,16.45,24.52830188679245,,,1
MR,1,16.55,24.52830188679245,,,1
MR,1,16.650000000000002,24.52830188679245,,,1
MR,1,16.75,24.52830188679245,,,1
MR,1,16.85,24.52830188679245,,,1
MR,1,16.95,24.52830188679245,,,1
MR,1,17.05,24.52830188679245,,,1
MR,1,17.150000000000002,24.52830188679245,,,1
MR,1,17.25,24.52830188679245,,,1
MR,1,17.35,24.52830188679245,,,1
MR,1,17.45,24.52830188679245,,,1
MR,1,17.55,24.52830188679245,,,1
MR,1,17.650000000000002,24.52830188679245,,,1
MR,1,17.75,24.52830188679245,,,1
MR,1,17.85,24.52830188679245,,,1
MR,1,17.95,24.52830188679245,,,1
MR,1,18.05,24.52830188679245,,,1
MR,1,18.15,24.52830188679245,,,1
MR,1,18.25,24.52830188679245,,,1
MR,1,18.35,24.52830188679245,,,1
MR,1,18.45,24.52830188679245,,,1
MR,1,18.55,24.52830188679245,,,1
MR,1,18.65,24.52830188679245,,,1
MR,1,18.75,24.52830188679245,,,1
MR,1,18.85,24.52830188679245,,,1
MR,1,18.95,24.52830188679245,,,1
MR,1,19.05,24.52830188679245,,,1
MR,1,19.15,24.52830188679245,,,1
MR,1,19.25,24.52830188679245,,,1
MR,1,19.35,24.52830188679245,,,1
MR,1,19.450000000000003,24.52830188679245,,,1
MR,1,19.55,24.52830188679245,,,1
MR,1,19.65,24.52830188679245,,,1
MR,1,19.75,24.52830188679245,,,1
MR,1,19.85,24.52830188679245,,,1
MR,1,19.950000000000003,24.52830188679245,,,1
MR,1,20.05,24.52830188679245,,,1
MR,1,20.15,24.52830188679245,,,1
MR,1,20.25,24.52830188679245,,,1
MR,1,20.35,24.52830188679245,,,1
MR,1,20.450000000000003,24.52830188679245,,,1
MR,1,20.55,24.52830188679245,,,1
MR,1,20.65,24.52830188679245,,,1
MR,1,20.75,24.52830188679245,,,1
MR,1,20.85,24.52830188679245,,,1
MR,1,20.950000000000003,24.52830188679245,,,1
MR,1,21.05,24.52830188679245,,,1
MR,1,21.15,24.52830188679245,,,1
MR,1,21.25,24.52830188679245,,,1
MR,1,21.35,24.52830188679245,,,1
MR,1,21.450000000000003,24.52830188679245,,,1
MR,1,21.55,24.52830188679245,,,1
MR,1,21.65,24.52830188679245,,,1
MR,1,21.75,24.52830188679245,,,1
MR,1,21.85,24.52830188679245,,,1
MR,1,21.950000000000003,24.52830188679245,,,1
MR,1,22.05,24.52830188679245,,,1
MR,1,22.15,24.52830188679245,,,1
MR,1,22.25,24.52830188679245,,,1
MR,1,22.35,24.52830188679245,,,1
MR,1,22.450000000000003,24.52830188679245,,,1
MR,1,22.55,24.52830188679245,,,1
MR,1,22.65,24.52830188679245,,,1
MR,1,22.75,24.52830188679245,,,1
MR,1,22.85,24.52830188679245,,,1
MR,1,22.950000000000003,24.52830188679245,,,1
MR,1,23.05,24.52830188679245,,,1
MR,1,23.15,24.52830188679245,,,1
MR,1,23.25,24.52830188679245,,,1
MR,1,23.35,24.52830188679245,,,1
MR,1,23.450000000000003,24.52830188679245,,,1
MR,1,23.55,24.52830188679245,,,1
MR,1,23.65,24.52830188679245,,,1
MR,1,23.75,24.52830188679245,,,1
MR,1,23.85,24.52830188679245,,,1
MR,1,23.950000000000003,24.52830188679245,,,1
MR,1,24.05,24.52830188679245,,,1
MR,1,24.15,24.52830188679245,,,1
MR,1,24.25,24.497050666041645,,,1
MR,1,24.35,24.49705066604164,,,1
MR,1,24.450000000000003,24.497050666041645,,,1
MR,1,24.55,24.52830188679245,,,1
MR,1,24.65,24.52830188679245,,,1
MR,1,24.75,24.52830188679245,,,1
MR,1,24.85,24.52830188679245,,,1
MR,1,24.950000000000003,24.52830188679245,,,1
MR,1,25.05,24.52830188679245,,,1
MR,1,25.15,24.52830188679245,,,1
MR,1,25.25,24.52830188679245,,,1
MR,1,25.35,24.52830188679245,,,1
MR,1,25.450000000000003,24.52830188679245,,,1
MR,1,25.55,24.52830188679245,,,1
MR,1,25.65,24.52830188679245,,,1
MR,1,25.75,24.52830188679245,,,1
MR,1,25.85,24.52830188679245,,,1
MR,1,25.950000000000003,24.52830188679245,,,1
MR,1,26.05,24.52830188679245,,,1
MR,1,26.15,24.52830188679245,,,1
MR,1,26.25,24.52830188679245,,,1
MR,1,26.35,24.52830188679245,,,1
MR,1,26.450000000000003,24.52830188679245,,,1
MR,1,26.55,24.52830188679245,,,1
MR,1,26.65,24.52830188679245,,,1
MR,1,26.75,24.52830188679245,,,1
MR,1,26.85,24.52830188679245,,,1
MR,1,26.950000000000003,24.52830188679245,,,1
MR,1,27.05,24.52830188679245,,,1
MR,1,27.15,24.52830188679245,,,1
MR,1,27.25,24.52830188679245,,,1
MR,1,27.35,24.52830188679245,,,1
MR,1,27.450000000000003,24.52830188679245,,,1
MR,1,27.55,24.52830188679245,,,1
MR,1,27.65,24.52830188679245,,,1
MR,1,27.75,24.52830188679245,,,1
MR,1,27.85,24.52830188679245,,,1
MR,1,27.950000000000003,24.52830188679245,,,1
MR,1,28.05,24.52830188679245,,,1
MR,1,28.15,24.52830188679245,,,1
MR,1,28.25,24.52830188679245,,,1
MR,1,28.35,24.52830188679245,,,1
MR,1,28.450000000000003,24.52830188679245,,,1
MR,1,28.55,24.52830188679245,,,1
MR,1,28.65,24.52830188679245,,,1
MR,1,28.75,24.52830188679245,,,1
MR,1,28.85,24.52830188679245,,,1
MR,1,28.950000000000003,24.52830188679245,,,1
MR,1,29.05,24.52830188679245,,,1
MR,1,29.15,24.52830188679245,,,1
MR,1,29.25,24.52830188679245,,,1
MR,1,29.35,24.52830188679245,,,1
MR,1,29.450000000000003,24.52830188679245,,,1
MR,1,29.55,24.52830188679245,,,1
MR,1,29.65,24.52830188679245,,,1
MR,1,29.75,24.52830188679245,,,1
MR,1,29.85,24.52830188679245,,,1
MR,1,29.950000000000003,24.52830188679245,,,1
MR,1,30.05,24.52830188679245,,,1
MR,1,30.15,24.52830188679245,,,1
MR,1,30.25,24.52830188679245,,,1
MR,1,30.35,24.52830188679245,,,1
MR,2,0.45,16.496328261034144,,,1
MR,2,0.55,16.462078269134754,,,1
MR,2,0.65,16.73789917392042,,,1
MR,2,0.75,16.78853299813915,,,1
MR,2,0.8500000000000001,16.890894545386494,,,1
MR,2,0.95,16.712848599641053,,,1
MR,2,1.05,16.529435521491134,,,1
MR,2,1.15,16.56522516261226,,,1
MR,2,1.25,16.61857197303454,,,1
MR,2,1.35,16.718467939365464,,,1
MR,2,1.4500000000000002,16.708175493552854,,,1
MR,2,1.55,16.710274964991946,,,1
MR,2,1.65,16.85400997327603,,,1
MR,2,1.75,16.994795412803605,,,1
MR,2,1.85,16.944964584670892,,,1
MR,2,1.95,16.594038697432755,,,1
MR,2,2.0500000000000003,16.261470006236774,,,1
MR,2,2.15,16.31696687777138,,,1
MR,2,2.25,16.43253719588938,,,1
MR,2,2.35,16.765105887085365,,,1
MR,2,2.45,16.709609015550758,,,1
MR,2,2.5500000000000003,16.760579654704998,,,1
MR,2,2.6500000000000004,16.61345854846439,,,1
MR,2,2.75,16.671788441699945,,,1
MR,2,2.85,16.770818846290545,,,1
MR,2,2.95,16.65646778854326,,,1
MR,2,3.0500000000000003,16.730101057931247,,,1
MR,2,3.1500000000000004,16.755237686841458,,,1
MR,2,3.25,16.761414685942988,,,1
MR,2,3.35,16.20893165100482,,,1
MR,2,3.45,15.799718222923469,,,1
MR,2,3.5500000000000003,15.501115271018632,,,1
MR,2,3.65,15.610023489701808,,,1
MR,2,3.75,15.904834810456522,,,1
MR,2,3.85,16.041909475833076,,,1
MR,2,3.95,16.038725399851923,,,1
MR,2,4.05,15.660378403794809,,,1
MR,2,4.15,15.509125917636664,,,1
MR,2,4.25,15.273831799989605,,,1
MR,2,4.3500000000000005,15.208352508053382,,,1
MR,2,4.45,15.178660216354231,,,1
MR,2,4.55,15.50849948958973,,,1
MR,2,4.65,15.784222130705835,,,1
MR,2,4.75,15.78162324302976,,,1
MR,2,4.8500000000000005,15.705576052665146,,,1
MR,2,4.95,15.490134928133113,,,1
MR,2,5.050000000000001,15.450640356399978,,,1
MR,2,5.15,15.46835450953805,,,1
MR,2,5.25,15.449565829781507,,,1
MR,2,5.3500000000000005,15.337389316738928,,,1
MR,2,5.45,15.106053500693454,,,1
MR,2,5.550000000000001,15.148232169534666,,,1
MR,2,5.65,15.10869937528489,,,1
MR,2,5.75,15.2331944784775,,,1
MR,2,5.8500000000000005,15.124041196082365,,,1
MR,2,5.95,15.231498518634025,,,1
MR,2,6.050000000000001,15.489036987821386,,,1
MR,2,6.15,15.433524747060432,,,1
MR,2,6.25,15.595609203484512,,,1
MR,2,6.3500000000000005,17.921964827625207,,,1
MR,2,6.45,16.165180128736605,,,1
MR,2,6.550000000000001,23.502988872739724,,,1
MR,2,6.65,28.487526740532303,,,1
MR,2,6.75,37.94203156520707,,,1
MR,2,6.8500000000000005,38.10731132075472,,,1
MR,2,6.95,35.739201965929446,,,1
MR,2,7.050000000000001,31.29490870677769,,,1
MR,2,7.15,26.66833637973367,,,1
MR,2,7.25,24.400046363489764,,,1
MR,2,7.35,24.25314465408805,,,1
MR,2,7.45,24.202910758232747,,,1
MR,2,7.550000000000001,24.253714721683554,,,1
MR,2,7.65,24.243887677658403,,,1
MR,2,7.75,24.294121573513703,,,1
MR,2,7.85,24.2433176100629,,,1
MR,2,7.95,24.202910758232743,,,1
MR,2,8.05,24.202910758232747,,,1
MR,2,8.15,24.253714721683554,,,1
MR,2,8.25,24.294121573513703,,,1
MR,2,8.35,24.294121573513703,,,1
MR,2,8.450000000000001,24.202910758232747,,,1
MR,2,8.55,24.202910758232743,,,1
MR,2,8.65,24.243887677658403,,,1
MR,2,8.75,24.294121573513703,,,1
MR,2,8.85,24.294121573513703,,,1
MR,2,8.950000000000001,24.202910758232747,,,1
MR,2,9.05,24.202910758232747,,,1
MR,2,9.15,24.253714721683554,,,1
MR,2,9.25,24.294121573513703,,,1
MR,2,9.35,24.294121573513703,,,1
MR,2,9.45,24.202910758232747,,,1
MR,2,9.55,24.202910758232747,,,1
MR,2,9.65,24.243887677658403,,,1
MR,2,9.75,24.294121573513703,,,1
MR,2,9.85,24.294121573513703,,,1
MR,2,9.95,24.202910758232747,,,1
MR,2,10.05,24.202910758232747,,,1
MR,2,10.15,24.253714721683554,,,1
MR,2,10.25,24.294121573513703,,,1
MR,2,10.35,24.294121573513703,,,1
MR,2,10.45,24.202910758232747,,,1
MR,2,10.55,24.202910758232743,,,1
MR,2,10.65,24.243887677658403,,,1
MR,2,10.75,24.294121573513703,,,1
MR,2,10.85,24.294121573513703,,,1
MR,2,10.95,24.202910758232747,,,1
MR,2,11.05,24.202910758232747,,,1
MR,2,11.15,24.253714721683554,,,1
MR,2,11.25,24.294121573513703,,,1
MR,2,11.35,24.294121573513703,,,1
MR,2,11.45,24.202910758232747,,,1
MR,2,11.55,24.202910758232747,,,1
MR,2,11.65,24.243887677658403,,,1
MR,2,11.75,24.294121573513703,,,1
MR,2,11.85,24.294121573513703,,,1
MR,2,11.95,24.202910758232747,,,1
MR,2,12.05,24.202910758232747,,,1
MR,2,12.15,24.253714721683554,,,1
MR,2,12.25,24.294121573513703,,,1
MR,2,12.35,24.34129138483446,,,1
MR,2,12.45,24.388757861635224,,,1
MR,2,12.55,24.48702830188679,,,1
MR,2,12.65,24.52830188679245,,,1
MR,2,12.75,24.52830188679245,,,1
MR,2,12.85,24.52830188679245,,,1
MR,2,12.95,24.52830188679245,,,1
MR,2,13.05,24.52830188679245,,,1
MR,2,13.15,24.52830188679245,,,1
MR,2,13.25,24.52830188679245,,,1
MR,2,13.35,24.52830188679245,,,1
MR,2,13.45,24.52830188679245,,,1
MR,2,13.55,24.52830188679245,,,1
MR,2,13.65,24.52830188679245,,,1
MR,2,13.75,24.52830188679245,,,1
MR,2,13.85,24.52830188679245,,,1
MR,2,13.95,24.52830188679245,,,1
MR,2,14.05,24.52830188679245,,,1
MR,2,14.15,24.52830188679245,,,1
MR,2,14.25,24.52830188679245,,,1
MR,2,14.35,24.52830188679245,,,1
MR,2,14.45,24.52830188679245,,,1
MR,2,14.55,24.52830188679245,,,1
MR,2,14.65,24.52830188679245,,,1
MR,2,14.75,24.52830188679245,,,1
MR,2,14.85,24.52830188679245,,,1
MR,2,14.95,24.52830188679245,,,1
MR,2,15.05,24.52830188679245,,,1
MR,2,15.15,24.52830188679245,,,1
MR,2,15.25,24.52830188679245,,,1
MR,2,15.35,24.52830188679245,,,1
MR,2,15.45,24.52830188679245,,,1
MR,2,15.55,24.52830188679245,,,1
MR,2,15.65,24.52830188679245,,,1
MR,2,15.75,24.52830188679245,,,1
MR,2,15.85,24.52830188679245,,,1
MR,2,15.95,24.52830188679245,,,1
MR,2,16.05,24.52830188679245,,,1
MR,2,16.150000000000002,24.52830188679245,,,1
MR,2,16.25,24.52830188679245,,,1
MR,2,16.35,24.52830188679245,,,1
MR,2,16.45,24.52830188679245,,,1
MR,2,16.55,24.52830188679245,,,1
MR,2,16.650000000000002,24.52830188679245,,,1
MR,2,16.75,24.52830188679245,,,1
MR,2,16.85,24.52830188679245,,,1
MR,2,16.95,24.52830188679245,,,1
MR,2,17.05,24.52830188679245,,,1
MR,2,17.150000000000002,24.52830188679245,,,1
MR,2,17.25,24.52830188679245,,,1
MR,2,17.35,24.52830188679245,,,1
MR,2,17.45,24.52830188679245,,,1
MR,2,17.55,24.52830188679245,,,1
MR,2,17.650000000000002,24.52830188679245,,,1
MR,2,17.75,24.52830188679245,,,1
MR,2,17.85,24.52830188679245,,,1
MR,2,17.95,24.52830188679245,,,1
MR,2,18.05,24.52830188679245,,,1
MR,2,18.15,24.52830188679245,,,1
MR,2,18.25,24.52830188679245,,,1
MR,2,18.35,24.52830188679245,,,1
MR,2,18.45,24.52830188679245,,,1
MR,2,18.55,24.52830188679245,,,1
MR,2,18.65,24.52830188679245,,,1
MR,2,18.75,24.52830188679245,,,1
MR,2,18.85,24.52830188679245,,,1
MR,2,18.95,24.52830188679245,,,1
MR,2,19.05,24.52830188679245,,,1
MR,2,19.15,24.52830188679245,,,1
MR,2,19.25,24.52830188679245,,,1
MR,2,19.35,24.52830188679245,,,1
MR,2,19.450000000000003,24.52830188679245,,,1
MR,2,19.55,24.52830188679245,,,1
MR,2,19.65,24.52830188679245,,,1
MR,2,19.75,24.52830188679245,,,1
MR,2,19.85,24.52830188679245,,,1
MR,2,19.950000000000003,24.52830188679245,,,1
MR,2,20.05,24.52830188679245,,,1
MR,2,20.15,24.52830188679245,,,1
MR,2,20.25,24.52830188679245,,,1
MR,2,20.35,24.52830188679245,,,1
MR,2,20.450000000000003,24.52830188679245,,,1
MR,2,20.55,24.52830188679245,,,1
MR,2,20.65,24.52830188679245,,,1
MR,2,20.75,24.52830188679245,,,1
MR,2,20.85,24.52830188679245,,,1
MR,2,20.950000000000003,24.52830188679245,,,1
MR,2,21.05,24.52830188679245,,,1
MR,2,21.15,24.52830188679245,,,1
MR,2,21.25,24.52830188679245,,,1
MR,2,21.35,24.52830188679245,,,1
MR,2,21.450000000000003,24.52830188679245,,,1
MR,2,21.55,24.52830188679245,,,1
MR,2,21.65,24.52830188679245,,,1
MR,2,21.75,24.52830188679245,,,1
MR,2,21.85,24.52830188679245,,,1
MR,2,21.950000000000003,24.52830188679245,,,1
MR,2,22.05,24.52830188679245,,,1
MR,2,22.15,24.52830188679245,,,1
MR,2,22.25,24.52830188679245,,,1
MR,2,22.35,24.52830188679245,,,1
MR,2,22.450000000000003,24.52830188679245,,,1
MR,2,22.55,24.52830188679245,,,1
MR,2,22.65,24.52830188679245,,,1
MR,2,22.75,24.52830188679245,,,1
MR,2,22.85,24.52830188679245,,,1
MR,2,22.950000000000003,24.52830188679245,,,1
MR,2,23.05,24.52830188679245,,,1
MR,2,23.15,24.52830188679245,,,1
MR,2,23.25,24.52830188679245,,,1
MR,2,23.35,24.52830188679245,,,1
MR,2,23.450000000000003,24.52830188679245,,,1
MR,2,23.55,24.52830188679245,,,1
MR,2,23.65,24.52830188679245,,,1
MR,2,23.75,24.52830188679245,,,1
MR,2,23.85,24.52830188679245,,,1
MR,2,23.950000000000003,24.52830188679245,,,1
MR,2,24.05,24.52830188679245,,,1
MR,2,24.15,24.52830188679245,,,1
MR,2,24.25,24.541974295870933,,,1
MR,2,24.35,24.541974295870933,,,1
MR,2,24.450000000000003,24.541974295870933,,,1
MR,2,24.55,24.52830188679245,,,1
MR,2,24.65,24.52830188679245,,,1
MR,2,24.75,24.52830188679245,,,1
MR,2,24.85,24.52830188679245,,,1
MR,2,24.950000000000003,24.52830188679245,,,1
MR,2,25.05,24.52830188679245,,,1
MR,2,25.15,24.52830188679245,,,1
MR,2,25.25,24.52830188679245,,,1
MR,2,25.35,24.52830188679245,,,1
MR,2,25.450000000000003,24.52830188679245,,,1
MR,2,25.55,24.52830188679245,,,1
MR,2,25.65,24.52830188679245,,,1
MR,2,25.75,24.52830188679245,,,1
MR,2,25.85,24.52830188679245,,,1
MR,2,25.950000000000003,24.52830188679245,,,1
MR,2,26.05,24.52830188679245,,,1
MR,2,26.15,24.52830188679245,,,1
MR,2,26.25,24.52830188679245,,,1
MR,2,26.35,24.52830188679245,,,1
MR,2,26.450000000000003,24.52830188679245,,,1
MR,2,26.55,24.52830188679245,,,1
MR,2,26.65,24.52830188679245,,,1
MR,2,26.75,24.52830188679245,,,1
MR,2,26.85,24.52830188679245,,,1
MR,2,26.950000000000003,24.52830188679245,,,1
MR,2,27.05,24.52830188679245,,,1
MR,2,27.15,24.52830188679245,,,1
MR,2,27.25,24.52830188679245,,,1
MR,2,27.35,24.52830188679245,,,1
MR,2,27.450000000000003,24.52830188679245,,,1
MR,2,27.55,24.52830188679245,,,1
MR,2,27.65,24.52830188679245,,,1
MR,2,27.75,24.52830188679245,,,1
MR,2,27.85,24.52830188679245,,,1
MR,2,27.950000000000003,24.52830188679245,,,1
MR,2,28.05,24.52830188679245,,,1
MR,2,28.15,24.52830188679245,,,1
MR,2,28.25,24.52830188679245,,,1
MR,2,28.35,24.52830188679245,,,1
MR,2,28.450000000000003,24.52830188679245,,,1
MR,2,28.55,24.52830188679245,,,1
MR,2,28.65,24.52830188679245,,,1
MR,2,28.75,24.52830188679245,,,1
MR,2,28.85,24.52830188679245,,,1
MR,2,28.950000000000003,24.52830188679245,,,1
MR,2,29.05,24.52830188679245,,,1
MR,2,29.15,24.52830188679245,,,1
MR,2,29.25,24.52830188679245,,,1
MR,2,29.35,24.52830188679245,,,1
MR,2,29.450000000000003,24.52830188679245,,,1
MR,2,29.55,24.52830188679245,,,1
MR,2,29.65,24.52830188679245,,,1
MR,2,29.75,24.52830188679245,,,1
MR,2,29.85,24.52830188679245,,,1
MR,2,29.950000000000003,24.52830188679245,,,1
MR,2,30.05,24.52830188679245,,,1
MR,2,30.15,24.52830188679245,,,1
MR,2,30.25,24.52830188679245,,,1
MR,2,30.35,24.52830188679245,,,1
MR,3,0.45,16.781796859488313,,,1
MR,3,0.55,16.735144723052894,,,1
MR,3,0.65,16.989412952761256,,,1
MR,3,0.75,17.03790913333291,,,1
MR,3,0.8500000000000001,17.134008211557113,,,1
MR,3,0.95,16.945143501747275,,,1
MR,3,1.05,16.76178057757005,,,1
MR,3,1.15,16.79897373402926,,,1
MR,3,1.25,16.849512817587215,,,1
MR,3,1.35,16.94798029130295,,,1
MR,3,1.4500000000000002,16.94478339525509,,,1
MR,3,1.55,16.947565827282812,,,1
MR,3,1.65,17.099157318994603,,,1
MR,3,1.75,17.239391893191442,,,1
MR,3,1.85,17.188878104470106,,,1
MR,3,1.95,16.830192551971994,,,1
MR,3,2.0500000000000003,16.48428060228646,,,1
MR,3,2.15,16.548959499512524,,,1
MR,3,2.25,16.668619960576265,,,1
MR,3,2.35,17.011620193513604,,,1
MR,3,2.45,16.9525567500162,,,1
MR,3,2.5500000000000003,17.012583953886065,,,1
MR,3,2.6500000000000004,16.852545413344377,,,1
MR,3,2.75,16.91160885684178,,,1
MR,3,2.85,17.00091171789285,,,1
MR,3,2.95,16.889419436589247,,,1
MR,3,3.0500000000000003,16.96231915571538,,,1
MR,3,3.1500000000000004,16.985318140978517,,,1
MR,3,3.25,17.00425753491791,,,1
MR,3,3.35,16.439379413090872,,,1
MR,3,3.45,16.034898581307043,,,1
MR,3,3.5500000000000003,15.730008241039345,,,1
MR,3,3.65,15.842059856451876,,,1
MR,3,3.75,16.13356796913091,,,1
MR,3,3.85,16.26526715743388,,,1
MR,3,3.95,16.263902553441955,,,1
MR,3,4.05,15.882306947789743,,,1
MR,3,4.15,15.72924023811926,,,1
MR,3,4.25,15.495425957690108,,,1
MR,3,4.3500000000000005,15.431277803344072,,,1
MR,3,4.45,15.413995200298174,,,1
MR,3,4.55,15.746307192987524,,,1
