scheduler,ue,time_s,mean,CI95_low,CI95_high,n
IA-FMR,2,12.05,10.37735849056604,,,1
IA-FMR,2,12.15,10.37735849056604,,,1
IA-FMR,2,12.25,10.37735849056604,,,1
IA-FMR,2,12.35,10.37735849056604,,,1
IA-FMR,2,12.45,10.37735849056604,,,1
IA-FMR,2,12.55,10.37735849056604,,,1
IA-FMR,2,12.65,10.37735849056604,,,1
IA-FMR,2,12.75,10.37735849056604,,,1
IA-FMR,2,12.85,10.37735849056604,,,1
IA-FMR,2,12.95,10.37735849056604,,,1
IA-FMR,2,13.05,10.37735849056604,,,1
IA-FMR,2,13.15,10.37735849056604,,,1
IA-FMR,2,13.25,10.37735849056604,,,1
IA-FMR,2,13.35,10.37735849056604,,,1
IA-FMR,2,13.45,10.37735849056604,,,1
IA-FMR,2,13.55,10.37735849056604,,,1
IA-FMR,2,13.65,10.37735849056604,,,1
IA-FMR,2,13.75,10.37735849056604,,,1
IA-FMR,2,13.85,10.37735849056604,,,1
IA-FMR,2,13.95,10.37735849056604,,,1
IA-FMR,2,14.05,10.37735849056604,,,1
IA-FMR,2,14.15,10.37735849056604,,,1
IA-FMR,2,14.25,10.37735849056604,,,1
IA-FMR,2,14.35,10.37735849056604,,,1
IA-FMR,2,14.45,10.37735849056604,,,1
IA-FMR,2,14.55,10.37735849056604,,,1
IA-FMR,2,14.65,10.37735849056604,,,1
IA-FMR,2,14.75,10.37735849056604,,,1
IA-FMR,2,14.85,10.37735849056604,,,1
IA-FMR,2,14.95,10.37735849056604,,,1
IA-FMR,2,15.05,10.37735849056604,,,1
IA-FMR,2,15.15,10.37735849056604,,,1
IA-FMR,2,15.25,10.37735849056604,,,1
IA-FMR,2,15.35,10.37735849056604,,,1
IA-FMR,2,15.45,10.37735849056604,,,1
IA-FMR,2,15.55,10.37735849056604,,,1
IA-FMR,2,15.65,10.37735849056604,,,1
IA-FMR,2,15.75,10.37735849056604,,,1
IA-FMR,2,15.85,10.37735849056604,,,1
IA-FMR,2,15.95,10.37735849056604,,,1
IA-FMR,2,16.05,10.37735849056604,,,1
IA-FMR,2,16.150000000000002,10.37735849056604,,,1
IA-FMR,2,16.25,10.37735849056604,,,1
IA-FMR,2,16.35,10.37735849056604,,,1
IA-FMR,2,16.45,10.37735849056604,,,1
IA-FMR,2,16.55,10.37735849056604,,,1
IA-FMR,2,16.650000000000002,10.37735849056604,,,1
IA-FMR,2,16.75,10.37735849056604,,,1
IA-FMR,2,16.85,10.37735849056604,,,1
IA-FMR,2,16.95,10.37735849056604,,,1
IA-FMR,2,17.05,10.37735849056604,,,1
IA-FMR,2,17.150000000000002,10.37735849056604,,,1
IA-FMR,2,17.25,10.37735849056604,,,1
IA-FMR,2,17.35,10.37735849056604,,,1
IA-FMR,2,17.45,10.37735849056604,,,1
IA-FMR,2,17.55,10.37735849056604,,,1
IA-FMR,2,17.650000000000002,10.37735849056604,,,1
IA-FMR,2,17.75,10.37735849056604,,,1
IA-FMR,2,17.85,10.37735849056604,,,1
IA-FMR,2,17.95,10.37735849056604,,,1
IA-FMR,2,18.05,10.37735849056604,,,1
IA-FMR,2,18.15,10.37735849056604,,,1
IA-FMR,2,18.25,10.37735849056604,,,1
IA-FMR,2,18.35,10.37735849056604,,,1
IA-FMR,2,18.45,10.37735849056604,,,1
IA-FMR,2,18.55,10.37735849056604,,,1
IA-FMR,2,18.65,10.37735849056604,,,1
IA-FMR,2,18.75,10.37735849056604,,,1
IA-FMR,2,18.85,10.37735849056604,,,1
IA-FMR,2,18.95,10.37735849056604,,,1
IA-FMR,2,19.05,10.37735849056604,,,1
IA-FMR,2,19.15,10.37735849056604,,,1
IA-FMR,2,19.25,10.37735849056604,,,1
IA-FMR,2,19.35,10.37735849056604,,,1
IA-FMR,2,19.450000000000003,10.37735849056604,,,1
IA-FMR,2,19.55,10.37735849056604,,,1
IA-FMR,2,19.65,10.37735849056604,,,1
IA-FMR,2,19.75,10.37735849056604,,,1
IA-FMR,2,19.85,10.37735849056604,,,1
IA-FMR,2,19.950000000000003,10.37735849056604,,,1
IA-FMR,2,20.05,10.37735849056604,,,1
IA-FMR,2,20.15,10.37735849056604,,,1
IA-FMR,2,20.25,10.37735849056604,,,1
IA-FMR,2,20.35,10.37735849056604,,,1
IA-FMR,2,20.450000000000003,10.37735849056604,,,1
IA-FMR,2,20.55,10.37735849056604,,,1
IA-FMR,2,20.65,10.37735849056604,,,1
IA-FMR,2,20.75,10.37735849056604,,,1
IA-FMR,2,20.85,10.37735849056604,,,1
IA-FMR,2,20.950000000000003,10.37735849056604,,,1
IA-FMR,2,21.05,10.37735849056604,,,1
IA-FMR,2,21.15,10.37735849056604,,,1
IA-FMR,2,21.25,10.37735849056604,,,1
IA-FMR,2,21.35,10.37735849056604,,,1
IA-FMR,2,21.450000000000003,10.37735849056604,,,1
IA-FMR,2,21.55,10.37735849056604,,,1
IA-FMR,2,21.65,10.37735849056604,,,1
IA-FMR,2,21.75,10.37735849056604,,,1
IA-FMR,2,21.85,10.37735849056604,,,1
IA-FMR,2,21.950000000000003,10.37735849056604,,,1
IA-FMR,2,22.05,10.37735849056604,,,1
IA-FMR,2,22.15,10.37735849056604,,,1
IA-FMR,2,22.25,10.37735849056604,,,1
IA-FMR,2,22.35,10.37735849056604,,,1
IA-FMR,2,22.450000000000003,10.37735849056604,,,1
IA-FMR,2,22.55,10.37735849056604,,,1
IA-FMR,2,22.65,10.37735849056604,,,1
IA-FMR,2,22.75,10.37735849056604,,,1
IA-FMR,2,22.85,10.37735849056604,,,1
IA-FMR,2,22.950000000000003,10.37735849056604,,,1
IA-FMR,2,23.05,10.37735849056604,,,1
IA-FMR,2,23.15,10.37735849056604,,,1
IA-FMR,2,23.25,10.37735849056604,,,1
IA-FMR,2,23.35,10.37735849056604,,,1
IA-FMR,2,23.450000000000003,10.37735849056604,,,1
IA-FMR,2,23.55,10.37735849056604,,,1
IA-FMR,2,23.65,10.37735849056604,,,1
IA-FMR,2,23.75,10.37735849056604,,,1
IA-FMR,2,23.85,10.37735849056604,,,1
IA-FMR,2,23.950000000000003,10.37735849056604,,,1
IA-FMR,2,24.05,10.37735849056604,,,1
IA-FMR,2,24.15,10.37735849056604,,,1
IA-FMR,2,24.25,10.37735849056604,,,1
