bandwidth_mhz,scheduler,metric,mean,CI95_low,CI95_high,CI95,n
70,IA-FMR,aggregate_throughput_mbps,82.95848727,72.07977026031516,93.83720427968485,10.878717009684852,100
70,IA-FMR,rbg_based_jain_index,0.9915722244656144,0.9905394039419793,0.9926050449892496,0.0010328205236352,100
80,RR,aggregate_throughput_mbps,81.41919409,68.84219518871804,93.99619299128197,12.576998901281971,100
80,RR,rbg_based_jain_index,0.9979115307573324,0.9972066902039035,0.9986163713107613,0.0007048405534289,100
80,PF,aggregate_throughput_mbps,43.81991766,41.231417174603635,46.40841814539637,2.588500485396364,100
80,PF,rbg_based_jain_index,0.5782066013908742,0.5640145029493047,0.5923986998324438,0.0141920984415695,100
80,MR,aggregate_throughput_mbps,109.58281578113,102.76486019735428,116.40077136490571,6.817955583775711,100
80,MR,rbg_based_jain_index,0.4017831344951071,0.3919923460297794,0.4115739229604348,0.0097907884653277,100
80,IA-FMR,aggregate_throughput_mbps,94.71543475,82.3932341873037,107.0376353126963,12.322200562696288,100
80,IA-FMR,rbg_based_jain_index,0.9916947759587496,0.9905759708161086,0.9928135811013905,0.0011188051426409,100
90,RR,aggregate_throughput_mbps,73.15684368000001,60.06136644715296,86.25232091284705,13.095477232847047,100
90,RR,rbg_based_jain_index,0.9988144739734496,0.9983256747813419,0.9993032731655572,0.0004887991921076,100
90,PF,aggregate_throughput_mbps,42.09111342999999,39.68355169200495,44.49867516799504,2.407561737995046,100
90,PF,rbg_based_jain_index,0.5740890499334922,0.5608494846766611,0.5873286151903233,0.0132395652568311,100
90,MR,aggregate_throughput_mbps,106.53881398045,99.81972132497543,113.25790663592457,6.719092655474566,100
90,MR,rbg_based_jain_index,0.4436746986811126,0.43009058167897196,0.4572588156832532,0.0135841170021406,100
90,IA-FMR,aggregate_throughput_mbps,82.88714519999999,70.16805130915192,95.60623909084806,12.719093890848068,100
90,IA-FMR,rbg_based_jain_index,0.9911861161009112,0.9901322390236721,0.9922399931781504,0.0010538770772391,100
100,RR,aggregate_throughput_mbps,50.91629991,42.30714001697597,59.52545980302403,8.609159893024028,100
100,RR,rbg_based_jain_index,0.9988994956076692,0.9984565306119961,0.9993424606033423,0.0004429649956731,100
100,PF,aggregate_throughput_mbps,41.31773716,38.66137987811146,43.97409444188854,2.656357281888542,100
100,PF,rbg_based_jain_index,0.5788455149499373,0.5645725001774167,0.5931185297224579,0.0142730147725206,100
100,MR,aggregate_throughput_mbps,104.53244208094,97.49561766371222,111.56926649816778,7.036824417227772,100
100,MR,rbg_based_jain_index,0.4419400887934753,0.4290211055516762,0.45485907203527437,0.0129189832417991,100
100,IA-FMR,aggregate_throughput_mbps,82.258406385,68.21941555994812,96.29739721005188,14.03899082505188,100
100,IA-FMR,rbg_based_jain_index,0.9905284418924049,0.9885257977808876,0.9925310860039221,0.0020026441115173,100
