scheduler,time_s,mean,CI95_low,CI95_high,n
PF,18.75,8.759724823197596,,,1
PF,18.85,8.691311845378115,,,1
PF,18.95,8.647454391051125,,,1
PF,19.05,8.673787356462642,,,1
PF,19.15,8.687463155473985,,,1
PF,19.25,8.76871384141277,,,1
PF,19.35,8.61839685958033,,,1
PF,19.450000000000003,8.479748748563752,,,1
PF,19.55,8.447543933708038,,,1
PF,19.65,8.648078766909643,,,1
PF,19.75,8.785349698618276,,,1
PF,19.85,8.860190282604547,,,1
PF,19.950000000000003,8.86248881684248,,,1
PF,20.05,8.881487064722462,,,1
PF,20.15,8.830417139814017,,,1
PF,20.25,8.776435567420354,,,1
PF,20.35,8.646990041049746,,,1
PF,20.450000000000003,8.618550436504782,,,1
PF,20.55,8.596937643326902,,,1
PF,20.65,8.750777186982683,,,1
PF,20.75,8.81394427047997,,,1
PF,20.85,8.838044968374364,,,1
PF,20.950000000000003,8.64300455613754,,,1
PF,21.05,8.593207176255538,,,1
PF,21.15,8.638499328746976,,,1
PF,21.25,8.728178941501413,,,1
PF,21.35,8.734787369757848,,,1
PF,21.450000000000003,8.7574645936083,,,1
PF,21.55,8.840326354124267,,,1
PF,21.65,8.83616662887282,,,1
PF,21.75,8.774105909937774,,,1
PF,21.85,8.721643122848265,,,1
PF,21.950000000000003,8.678632322764505,,,1
PF,22.05,8.708922121632533,,,1
PF,22.15,8.711516592611632,,,1
PF,22.25,8.790753289476047,,,1
PF,22.35,8.768151299700646,,,1
PF,22.450000000000003,8.842786846044065,,,1
PF,22.55,8.833326854765213,,,1
PF,22.65,8.803849639618539,,,1
PF,22.75,8.811701734420211,,,1
PF,22.85,8.773521992353544,,,1
PF,22.950000000000003,8.747219223187178,,,1
PF,23.05,8.717737179655602,,,1
PF,23.15,8.745168054737563,,,1
PF,23.25,8.80979379337512,,,1
PF,23.35,8.773833754138527,,,1
PF,23.450000000000003,8.73377611329373,,,1
PF,23.55,8.689304142770077,,,1
PF,23.65,8.691416644815535,,,1
PF,23.75,8.727306628237121,,,1
PF,23.85,8.586913451311988,,,1
PF,23.950000000000003,8.623388983515893,,,1
PF,24.05,8.600479985817797,,,1
PF,24.15,8.81311483432773,,,1
PF,24.25,8.745122836867841,,,1
PF,24.35,8.780639979115598,,,1
PF,24.450000000000003,8.70344041873158,,,1
PF,24.55,8.745339955334169,,,1
PF,24.65,8.527584073893726,,,1
PF,24.75,8.576074169949468,,,1
PF,24.85,8.517970774749587,,,1
PF,24.950000000000003,8.793197362623737,,,1
PF,25.05,8.758921226022181,,,1
PF,25.15,8.810472504317682,,,1
PF,25.25,8.749874423630123,,,1
PF,25.35,8.665976222331429,,,1
PF,25.450000000000003,8.631607656567931,,,1
PF,25.55,8.53850326012425,,,1
PF,25.65,8.699506752020985,,,1
PF,25.75,8.760554542257319,,,1
PF,25.85,8.797434587703004,,,1
PF,25.950000000000003,8.624035805093186,,,1
PF,26.05,8.601921990555121,,,1
PF,26.15,8.640526511320855,,,1
PF,26.25,8.824118904034403,,,1
PF,26.35,8.797079593669174,,,1
PF,26.450000000000003,8.6379149497535,,,1
PF,26.55,8.62190806621511,,,1
PF,26.65,8.640681909562703,,,1
PF,26.75,8.776408727946704,,,1
PF,26.85,8.7507416309448,,,1
PF,26.950000000000003,8.758719218741746,,,1
PF,27.05,8.830530133935307,,,1
PF,27.15,8.789261673256592,,,1
PF,27.25,8.726581475618794,,,1
PF,27.35,8.48645992102719,,,1
PF,27.450000000000003,8.544390816269262,,,1
PF,27.55,8.664862672331235,,,1
PF,27.65,8.766893624683355,,,1
PF,27.75,8.76312446149944,,,1
PF,27.85,8.683137573521256,,,1
PF,27.950000000000003,8.775736021774271,,,1
PF,28.05,8.759400337840422,,,1
PF,28.15,8.747227199606174,,,1
PF,28.25,8.783851604334933,,,1
PF,28.35,8.813328349749293,,,1
PF,28.450000000000003,8.851743660018295,,,1
PF,28.55,8.830447555383705,,,1
PF,28.65,8.783175808368112,,,1
PF,28.75,8.845636122166344,,,1
PF,28.85,8.899881657886253,,,1
PF,28.950000000000003,8.94129609103082,,,1
PF,29.05,8.832126387473815,,,1
PF,29.15,8.771509347642896,,,1
PF,29.25,8.760190325356868,,,1
PF,29.35,8.710440196256444,,,1
PF,29.450000000000003,8.546837910167662,,,1
PF,29.55,8.356278071553922,,,1
PF,29.65,8.47210210592638,,,1
PF,29.75,8.59445515376545,,,1
PF,29.85,8.660260174600998,,,1
PF,29.950000000000003,8.466791415493445,,,1
PF,30.05,8.560839983772036,,,1
PF,30.15,8.608577442706395,,,1
PF,30.25,8.76272444520883,,,1
PF,30.35,8.681153511283181,,,1
MR,0.45,6.010394848168165,,,1
MR,0.55,5.986317157723408,,,1
MR,0.65,5.923831218447254,,,1
MR,0.75,5.922041145594544,,,1
MR,0.8500000000000001,5.899777398171583,,,1
MR,0.95,5.791016164994088,,,1
MR,1.05,5.81333465953682,,,1
MR,1.15,5.772374942479736,,,1
MR,1.25,5.892649752723698,,,1
MR,1.35,5.902215913990445,,,1
MR,1.4500000000000002,5.978880980484374,,,1
MR,1.55,5.924907509444531,,,1
MR,1.65,5.917695002100118,,,1
MR,1.75,5.909617848909986,,,1
MR,1.85,5.9423125249882425,,,1
