bandwidth_mhz,scheduler,metric,mean,CI95_low,CI95_high,CI95,n
20,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
20,RR,per_flow_throughput_p5_mbps,0.3293070615,0.3014802548815067,0.3571338681184933,0.0278268066184933,100
20,PF,served_ues_per_slot,6.1055649467069655,5.978981944642766,6.232147948771165,0.1265830020641995,100
20,PF,pending_demand_without_allocation_pct,32.16038948103371,30.753911680320382,33.56686728174704,1.4064778007133287,100
20,PF,per_flow_throughput_p5_mbps,0.31493219,0.2923482232270299,0.3375161567729701,0.0225839667729701,100
20,MR,served_ues_per_slot,4.167380673696761,3.983971429526524,4.350789917866998,0.1834092441702372,100
20,MR,pending_demand_without_allocation_pct,53.5111378251021,51.507361811463255,55.51491383874094,2.00377601363884,100
20,MR,per_flow_throughput_p5_mbps,0.0,0.0,0.0,0.0,100
20,IA-FMR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
20,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
20,IA-FMR,per_flow_throughput_p5_mbps,0.5376436800000001,0.4892787632358235,0.5860085967641767,0.0483649167641766,100
25,RR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
25,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
25,RR,per_flow_throughput_p5_mbps,0.4351014575,0.39921289010771693,0.4709900248922831,0.0358885673922831,100
25,PF,served_ues_per_slot,5.8965323687655,5.774904191682659,6.01816054584834,0.1216281770828403,100
25,PF,pending_demand_without_allocation_pct,34.48297368038333,33.131549490573995,35.83439787019267,1.3514241898093375,100
25,PF,per_flow_throughput_p5_mbps,0.337307075,0.31854221219551954,0.3560719378044805,0.0187648628044805,100
25,MR,served_ues_per_slot,3.853345630442399,3.6616328371261333,4.0450584237586655,0.191712793316266,100
25,MR,pending_demand_without_allocation_pct,56.62270363798936,54.52838490973645,58.71702236624227,2.094318728252906,100
25,MR,per_flow_throughput_p5_mbps,0.0,0.0,0.0,0.0,100
25,IA-FMR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
25,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
25,IA-FMR,per_flow_throughput_p5_mbps,0.711396052,0.6502222868432285,0.7725698171567715,0.0611737651567715,100
30,RR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
30,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
30,RR,per_flow_throughput_p5_mbps,0.53554223,0.49884080998003644,0.5722436500199636,0.0367014200199636,100
30,PF,served_ues_per_slot,5.793876125192768,5.686763973102332,5.900988277283204,0.107112152090436,100
30,PF,pending_demand_without_allocation_pct,35.62359860896924,34.43346358574217,36.81373363219631,1.1901350232270684,100
30,PF,per_flow_throughput_p5_mbps,0.36140795,0.3405756390337385,0.38224026096626146,0.0208323109662615,100
30,MR,served_ues_per_slot,3.587982488906415,3.4183193209571443,3.757645656855686,0.1696631679492708,100
30,MR,pending_demand_without_allocation_pct,59.062444669203416,57.15189556818484,60.97299377022199,1.910549101018574,100
30,MR,per_flow_throughput_p5_mbps,1.41306725e-05,-5.797180788217764e-06,3.4058525788217765e-05,1.9927853288217764e-05,100
30,IA-FMR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
30,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
30,IA-FMR,per_flow_throughput_p5_mbps,0.918234425,0.8509576798083813,0.9855111701916186,0.0672767451916186,100
40,RR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
40,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
40,RR,per_flow_throughput_p5_mbps,0.713814775,0.6519960881691143,0.7756334618308858,0.0618186868308858,100
40,PF,served_ues_per_slot,5.868920278817432,5.761172355044275,5.97666820259059,0.1077479237731577,100
40,PF,pending_demand_without_allocation_pct,34.7897746798063,33.59257552677121,35.986973832841386,1.1971991530350865,100
40,PF,per_flow_throughput_p5_mbps,0.3366893775,0.3158297924512466,0.3575489625487534,0.0208595850487534,100
40,MR,served_ues_per_slot,3.3113028226494863,3.156395041294937,3.4662106040040355,0.1549077813545492,100
40,MR,pending_demand_without_allocation_pct,61.95559245368011,60.152129756603564,63.75905515075666,1.8034626970765504,100
40,MR,per_flow_throughput_p5_mbps,0.0,0.0,0.0,0.0,100
40,IA-FMR,served_ues_per_slot,9.0,9.0,9.0,0.0,100
40,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
40,IA-FMR,per_flow_throughput_p5_mbps,1.2254073225,1.1371599232433676,1.3136547217566323,0.0882473992566324,100
50,RR,served_ues_per_slot,8.99774347654221,8.995839856619991,8.999647096464429,0.0019036199222184,100
50,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
50,RR,per_flow_throughput_p5_mbps,0.8408394674999999,0.7575929210361807,0.9240860139638192,0.0832465464638192,100
50,PF,served_ues_per_slot,5.811693589986215,5.688767511380548,5.934619668591883,0.1229260786056674,100
