bandwidth_mhz,seed,identical_pct,same_ue_set_pct,divergence_norm,ues_target_positive,ues_applied_positive,jain_target,jain_applied,n_decisions
10,97024,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,990474,0.0,0.0,0.11541281122162092,9.0,7.999685817816224,0.9629599640440032,0.8733513209771183,47743
15,106555,100.0,100.0,0.0,9.0,9.0,0.9768038259818996,0.9768038259818996,26665
15,118866,100.0,100.0,0.0,9.0,9.0,0.976802559811193,0.976802559811193,47993
15,121119,100.0,100.0,0.0,9.0,9.0,0.9768031200968638,0.9768031200968638,35447
15,134309,100.0,100.0,0.0,9.0,9.0,0.9768025689007547,0.9768025689007547,47719
15,13684,100.0,100.0,0.0,9.0,9.0,0.9768033783628326,0.9768033783628326,31635
15,155479,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,156942,100.0,100.0,0.0,9.0,9.0,0.9768026906544205,0.9768026906544205,44329
15,157222,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,158726,100.0,100.0,0.0,9.0,9.0,0.9768028431026695,0.9768028431026695,40708
15,163306,100.0,100.0,0.0,9.0,9.0,0.9768041424256484,0.9768041424256484,47999
15,172724,100.0,100.0,0.0,9.0,9.0,0.9768025623219673,0.9768025623219673,47917
15,180938,100.0,100.0,0.0,9.0,9.0,0.9768025597452273,0.9768025597452273,47995
15,211309,100.0,100.0,0.0,9.0,9.0,0.9768034644921284,0.9768034644921284,47991
15,230112,100.0,100.0,0.0,9.0,9.0,0.9768025916073299,0.9768025916073299,47048
15,238035,100.0,100.0,0.0,9.0,9.0,0.9768025597452273,0.9768025597452273,47995
15,264128,100.0,100.0,0.0,9.0,9.0,0.9768025598771641,0.9768025598771641,47991
15,267613,100.0,100.0,0.0,9.0,9.0,0.9768025596792671,0.9768025596792671,47997
15,268959,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,271204,100.0,100.0,0.0,9.0,9.0,0.9768164125068454,0.9768164125068454,47813
15,274172,100.0,100.0,0.0,9.0,9.0,0.9768025598441779,0.9768025598441779,47992
15,278396,100.0,100.0,0.0,9.0,9.0,0.9768025598441779,0.9768025598441779,47992
15,281723,100.0,100.0,0.0,9.0,9.0,0.9768025597122466,0.9768025597122466,47996
15,281986,100.0,100.0,0.0,9.0,9.0,0.9768038658533138,0.9768038658533138,26297
15,296760,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,353309,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,353731,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,366131,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,378825,100.0,100.0,0.0,9.0,9.0,0.9768025596462891,0.9768025596462891,47998
15,394058,100.0,100.0,0.0,9.0,9.0,0.9768025599431407,0.9768025599431407,47989
15,414113,100.0,100.0,0.0,9.0,9.0,0.9768037902141492,0.9768037902141492,27004
15,414415,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,419960,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,450876,100.0,100.0,0.0,9.0,9.0,0.9768025598441779,0.9768025598441779,47992
15,456075,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,458555,100.0,100.0,0.0,9.0,9.0,0.9768025598441779,0.9768025598441779,47992
15,464903,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,474555,100.0,100.0,0.0,9.0,9.0,0.9768032114444648,0.9768032114444648,33998
15,47889,100.0,100.0,0.0,9.0,9.0,0.9771688210471622,0.9771688210471622,25676
15,4798,100.0,100.0,0.0,9.0,9.0,0.9768025596462891,0.9768025596462891,47998
15,480938,100.0,100.0,0.0,9.0,9.0,0.9768035562804629,0.9768035562804629,29453
15,481243,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,484973,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,488199,100.0,100.0,0.0,9.0,9.0,0.9768072853129178,0.9768072853129178,12043
15,495564,100.0,100.0,0.0,9.0,9.0,0.9768028764686513,0.9768028764686513,39993
15,500483,100.0,100.0,0.0,9.0,9.0,0.9768025688340294,0.9768025688340294,47721
15,501834,100.0,100.0,0.0,9.0,9.0,0.976802563017139,0.976802563017139,47896
15,502367,100.0,100.0,0.0,9.0,9.0,0.9870476502407202,0.9870476502407202,47981
15,503664,100.0,100.0,0.0,9.0,9.0,0.976801521240392,0.976801521240392,42470
15,506424,100.0,100.0,0.0,9.0,9.0,0.9768053295349003,0.9768053295349003,27428
15,516977,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,521288,100.0,100.0,0.0,9.0,9.0,0.9768017620401925,0.9768017620401925,42667
15,525219,100.0,100.0,0.0,9.0,9.0,0.9768029417660427,0.9768029417660427,38664
15,559035,100.0,100.0,0.0,9.0,9.0,0.9768034595109963,0.9768034595109963,30601
15,562601,100.0,100.0,0.0,9.0,9.0,0.9827481705178663,0.9827481705178663,32444
15,577111,100.0,100.0,0.0,9.0,9.0,0.976799461417438,0.976799461417438,47955
15,581757,100.0,100.0,0.0,9.0,9.0,0.976802841682523,0.976802841682523,40739
15,594585,100.0,100.0,0.0,9.0,9.0,0.9768028305795997,0.9768028305795997,40983
15,601866,100.0,100.0,0.0,9.0,9.0,0.9768016748259281,0.9768016748259281,47998
15,602931,100.0,100.0,0.0,9.0,9.0,0.9768023388668624,0.9768023388668624,47983
15,612515,100.0,100.0,0.0,9.0,9.0,0.9768025596462891,0.9768025596462891,47998
15,620914,100.0,100.0,0.0,9.0,9.0,0.9768028485282325,0.9768028485282325,40590
15,633996,100.0,100.0,0.0,9.0,9.0,0.9768025597452273,0.9768025597452273,47995
15,634332,100.0,100.0,0.0,9.0,9.0,0.9768010254809394,0.9768010254809394,47999
15,642876,100.0,100.0,0.0,9.0,9.0,0.9768052560287174,0.9768052560287174,17754
15,647143,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,65535,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,658466,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,665135,100.0,100.0,0.0,9.0,9.0,0.9768052038865667,0.9768052038865667,17973
15,671634,100.0,100.0,0.0,9.0,9.0,0.976803790109968,0.976803790109968,27005
15,674312,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,675296,100.0,100.0,0.0,9.0,9.0,0.9768043686123605,0.9768043686123605,47998
15,676063,100.0,100.0,0.0,9.0,9.0,0.9768025597122466,0.9768025597122466,47996
15,689611,100.0,100.0,0.0,9.0,9.0,0.9768035165285059,0.9768035165285059,29914
15,692469,100.0,100.0,0.0,9.0,9.0,0.9768027980992693,0.9768027980992693,47673
15,708082,100.0,100.0,0.0,9.0,9.0,0.9768034640775044,0.9768034640775044,47999
15,719490,100.0,100.0,0.0,9.0,9.0,0.9768043690364078,0.9768043690364078,47992
15,720719,100.0,100.0,0.0,9.0,9.0,0.9768041031500696,0.9768041031500696,24301
15,752848,100.0,100.0,0.0,9.0,9.0,0.9768025599101517,0.9768025599101517,47990
15,782218,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,789504,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,792503,100.0,100.0,0.0,9.0,9.0,0.9768025597452273,0.9768025597452273,47995
15,811895,100.0,100.0,0.0,9.0,9.0,0.9768042279739186,0.9768042279739186,23368
15,832404,100.0,100.0,0.0,9.0,9.0,0.9768037904225347,0.9768037904225347,27002
15,868599,100.0,100.0,0.0,9.0,9.0,0.9768025596462891,0.9768025596462891,47998
15,875143,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,875242,100.0,100.0,0.0,9.0,9.0,0.9768055494111106,0.9768055494111106,21362
15,876524,100.0,100.0,0.0,9.0,9.0,0.9768025606692468,0.9768025606692468,47967
15,880978,100.0,100.0,0.0,9.0,9.0,0.9768039866024706,0.9768039866024706,25242
15,885701,100.0,100.0,0.0,9.0,9.0,0.9768025598441779,0.9768025598441779,47992
15,894044,100.0,100.0,0.0,9.0,9.0,0.976805575118935,0.976805575118935,16522
15,895328,100.0,100.0,0.0,9.0,9.0,0.9744424370639005,0.9744424370639005,46438
15,906484,100.0,100.0,0.0,9.0,9.0,0.976802573585468,0.976802573585468,47579
15,908888,100.0,100.0,0.0,9.0,9.0,0.9768016748695592,0.9768016748695592,47995
15,914957,100.0,100.0,0.0,9.0,9.0,0.9768025596792671,0.9768025596792671,47997
15,915456,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,949592,100.0,100.0,0.0,9.0,9.0,0.976802559811193,0.976802559811193,47993
15,95693,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,970121,100.0,100.0,0.0,9.0,9.0,0.9768033049169731,0.9768033049169731,32633
15,97024,100.0,100.0,0.0,9.0,9.0,0.9768025596133125,0.9768025596133125,47999
15,990474,100.0,100.0,0.0,9.0,9.0,0.9768056584643691,0.9768056584643691,34774
20,106555,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,118866,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,121119,100.0,100.0,0.0,9.0,9.0,0.983547960208638,0.983547960208638,35692
20,134309,100.0,100.0,0.0,9.0,9.0,0.9784077057197237,0.9784077057197237,44224
20,13684,100.0,100.0,0.0,9.0,9.0,0.9843129970811293,0.9843129970811293,43496
20,155479,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,156942,100.0,100.0,0.0,9.0,9.0,0.9792440710331618,0.9792440710331618,37613
20,157222,100.0,100.0,0.0,9.0,9.0,0.9784076008441968,0.9784076008441968,47999
20,158726,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,163306,100.0,100.0,0.0,9.0,9.0,0.9848334215116517,0.9848334215116517,43456
20,172724,100.0,100.0,0.0,9.0,9.0,0.9784074726383746,0.9784074726383746,47992
20,180938,100.0,100.0,0.0,9.0,9.0,0.9845794730139305,0.9845794730139305,47987
20,211309,100.0,100.0,0.0,9.0,9.0,0.9845781865873866,0.9845781865873866,47992
20,230112,100.0,100.0,0.0,9.0,9.0,0.9801464924837633,0.9801464924837633,45202
20,238035,100.0,100.0,0.0,9.0,9.0,0.9784074726383746,0.9784074726383746,47992
20,264128,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,267613,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,268959,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,271204,100.0,100.0,0.0,9.0,9.0,0.9845803195035583,0.9845803195035583,32841
20,274172,100.0,100.0,0.0,9.0,9.0,0.9784085014697528,0.9784085014697528,47994
20,278396,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,281723,100.0,100.0,0.0,9.0,9.0,0.978408501077615,0.978408501077615,47999
20,281986,100.0,100.0,0.0,9.0,9.0,0.9806255257305279,0.9806255257305279,27494
20,296760,100.0,100.0,0.0,9.0,9.0,0.9784095796183445,0.9784095796183445,27111
20,353309,100.0,100.0,0.0,9.0,9.0,0.9803832144043986,0.9803832144043986,29301
20,353731,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,366131,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,378825,100.0,100.0,0.0,9.0,9.0,0.9844788749432855,0.9844788749432855,46360
20,394058,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,414113,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,414415,100.0,100.0,0.0,9.0,9.0,0.9784083730030989,0.9784083730030989,47992
20,419960,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,450876,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,456075,100.0,100.0,0.0,9.0,9.0,0.9784074726383746,0.9784074726383746,47992
20,458555,100.0,100.0,0.0,9.0,9.0,0.9845831399942218,0.9845831399942218,16007
