scenario,bandwidth_mhz,mode,n_repetitions,bandwidth_mhz_mean,bandwidth_mhz_std,n_flows_mean,n_flows_std,aggregate_throughput_mbps_mean,aggregate_throughput_mbps_std,mean_flow_throughput_mbps_mean,mean_flow_throughput_mbps_std,p5_flow_throughput_mbps_mean,p5_flow_throughput_mbps_std,min_flow_throughput_mbps_mean,min_flow_throughput_mbps_std,max_flow_throughput_mbps_mean,max_flow_throughput_mbps_std,std_flow_throughput_mbps_mean,std_flow_throughput_mbps_std,jain_flow_throughput_mean,jain_flow_throughput_std,offered_mbps_mean,offered_mbps_std,throughput_over_offered_mean,throughput_over_offered_std,mean_delay_ms_mean,mean_delay_ms_std,p95_delay_ms_mean,p95_delay_ms_std,max_delay_ms_mean,max_delay_ms_std,mean_jitter_ms_mean,mean_jitter_ms_std,mean_loss_ratio_mean,mean_loss_ratio_std,max_loss_ratio_mean,max_loss_ratio_std,tx_packets_total_mean,tx_packets_total_std,rx_packets_total_mean,rx_packets_total_std,packet_delivery_ratio_mean,packet_delivery_ratio_std,slot_count_mean,slot_count_std,mean_active_ues_per_slot_mean,mean_active_ues_per_slot_std,mean_served_ues_per_slot_mean,mean_served_ues_per_slot_std,pct_buf_gt0_alloc_eq0_mean,pct_buf_gt0_alloc_eq0_std,jain_rbg_slot_mean_mean,jain_rbg_slot_mean_std,jain_buf_req_slot_mean_mean,jain_buf_req_slot_mean_std,sum_buf_req_mean_per_slot_mean,sum_buf_req_mean_per_slot_std,sum_buf_req_max_per_slot_mean,sum_buf_req_max_per_slot_std,sum_alloc_rbg_mean_per_slot_mean,sum_alloc_rbg_mean_per_slot_std,sum_alloc_rbg_max_per_slot_mean,sum_alloc_rbg_max_per_slot_std,bandwidth_mhz_ci95,bandwidth_mhz_ci99,n_flows_ci95,n_flows_ci99,aggregate_throughput_mbps_ci95,aggregate_throughput_mbps_ci99,mean_flow_throughput_mbps_ci95,mean_flow_throughput_mbps_ci99,p5_flow_throughput_mbps_ci95,p5_flow_throughput_mbps_ci99,min_flow_throughput_mbps_ci95,min_flow_throughput_mbps_ci99,max_flow_throughput_mbps_ci95,max_flow_throughput_mbps_ci99,std_flow_throughput_mbps_ci95,std_flow_throughput_mbps_ci99,jain_flow_throughput_ci95,jain_flow_throughput_ci99,offered_mbps_ci95,offered_mbps_ci99,throughput_over_offered_ci95,throughput_over_offered_ci99,mean_delay_ms_ci95,mean_delay_ms_ci99,p95_delay_ms_ci95,p95_delay_ms_ci99,max_delay_ms_ci95,max_delay_ms_ci99,mean_jitter_ms_ci95,mean_jitter_ms_ci99,mean_loss_ratio_ci95,mean_loss_ratio_ci99,max_loss_ratio_ci95,max_loss_ratio_ci99,tx_packets_total_ci95,tx_packets_total_ci99,rx_packets_total_ci95,rx_packets_total_ci99,packet_delivery_ratio_ci95,packet_delivery_ratio_ci99,slot_count_ci95,slot_count_ci99,mean_active_ues_per_slot_ci95,mean_active_ues_per_slot_ci99,mean_served_ues_per_slot_ci95,mean_served_ues_per_slot_ci99,pct_buf_gt0_alloc_eq0_ci95,pct_buf_gt0_alloc_eq0_ci99,jain_rbg_slot_mean_ci95,jain_rbg_slot_mean_ci99,jain_buf_req_slot_mean_ci95,jain_buf_req_slot_mean_ci99,sum_buf_req_mean_per_slot_ci95,sum_buf_req_mean_per_slot_ci99,sum_buf_req_max_per_slot_ci95,sum_buf_req_max_per_slot_ci99,sum_alloc_rbg_mean_per_slot_ci95,sum_alloc_rbg_mean_per_slot_ci99,sum_alloc_rbg_max_per_slot_ci95,sum_alloc_rbg_max_per_slot_ci99,bandwidth,n_samples,n_seeds,mean_zero_ue_percent_mean,mean_zero_ue_percent_std,mean_zero_ue_percent_ci95,mean_backlogged_ues_per_slot_mean,mean_backlogged_ues_per_slot_std,mean_backlogged_ues_per_slot_ci95,mean_jain_buf_req_per_slot_mean,mean_jain_buf_req_per_slot_std,mean_jain_buf_req_per_slot_ci95,mean_jain_alloc_per_slot_mean,mean_jain_alloc_per_slot_std,mean_jain_alloc_per_slot_ci95,mode_original
dynamic_continuous_30s,20,MR,100.0,20.0,0.0,36.0,0.0,79.00997985192,5.873662410823823,2.194721662553333,0.1631572891895507,0.0,0.0,0.0,0.0,5.2524655000000005,1.4660729139421056,2.39577579876532,0.5970303451646108,0.4786030492611696,0.0921984707020531,348.82559999999995,0.0,0.2265028135891403,0.0168383926260682,1892.6605033444444,604.435041594143,3778.1824325,803.727166450159,3780.33556,805.2079039148309,4.2932119375,11.876892921548835,0.773497226111111,0.0168383785626957,1.0,0.0,432000.0,0.0,97849.21,7274.179998626939,0.2265028009259259,0.0168383796264512,47936.52,217.9588266187236,8.95375217687463,0.0548392690910705,4.167380673696761,0.9244417548903086,53.5111378251021,10.09967748809899,0.4619976265737077,0.1023177466698271,0.766525841792954,0.0246693822844323,389888365.9429644,5569145.416929456,988316859.42,8932143.941480959,688.9999783297202,0.0001066970853868,689.0,0.0,0.0,0.0,0.0,0.0,1.1653346223074463,1.5424237490823356,0.0323704061752068,0.042845104141176,0.0,0.0,0.0,0.0,0.2908688661261137,0.3849907472011969,0.1184508204806587,0.1567801686402267,0.0182921765872873,0.0242113184063591,0.0,0.0,0.0033407370970119,0.0044217619036055,119.91991225227795,158.72464192262194,159.45946982371154,211.0587539098117,159.75324813670244,211.4475955680346,2.356375555635289,3.1188720811987247,0.0033407343068388,0.0044217582105638,0.0,0.0,0.0,0.0,1443.1973117275847,1910.1996676394344,0.0033407345178879,0.004421758489906,43.24303120115476,57.235987870076805,0.0108801109876683,0.0144007920633151,0.1834092441702372,0.242758404834195,2.00377601363884,2.6521753083747948,0.0202998409392937,0.0268686402754966,0.0048944054452313,0.0064781797878919,1104918.450718804,1462457.586485675,1772137.3579898225,2345580.9990329,2.1168701740743657e-05,2.801865462257704e-05,0.0,0.0,,,,,,,,,,,,,,,,mr
,20,IA-FMR,100.0,,,36.0,0.0,37.79191972,12.358522012277064,1.049775547777778,0.3432922781188073,0.5376436800000001,0.2467597794090645,0.53708656,0.2468940984712795,1.5411062200000003,0.5012536085113484,0.3025223435191304,0.1159718970276545,,,,,,,5090.050294444444,293.1888279482973,,,5397.625,300.22853125039217,11.283404544444444,6.842538497727394,0.8916595516666668,0.0354289483524719,0.94457088,0.0254802897127179,,,,,,,,,9.0,0.0,9.0,0.0,0.0,0.0,0.9819596077348683,0.0032387854786217,,,428580289.295134,45441723.05614017,1069201997.78,63613639.05079677,,,,,,,0.0,,2.422270314406304,,0.0672852865112862,,0.0483649167641766,,0.0483912433003707,,0.0982457072682242,,0.0227304918174202,,,,,,,,57.46501027786627,,,,58.844792125076864,,1.341137545554569,,0.0069440738770844,,0.0049941367836927,,,,,,,,,,0.0,,0.0,,0.0,,0.0006348019538098,,,,8906577.719003472,,12468273.253956163,,,,,,bw20,100.0,100.0,0.0,0.0,0.0,9.0,0.0,0.0,0.9905972919596698,0.0059869699089526,0.0011734461021547,0.9819596077348683,0.0032387854786217,0.0006348019538098,fmr_rl
dynamic_continuous_30s,25,RR,100.0,25.0,0.0,36.0,0.0,31.30338478,13.804876113474604,0.8695384661111112,0.3834687809298501,0.4351014575,0.1808899566143305,0.43457057,0.1808378163861704,1.06136641,0.4760277768792573,0.2315691594915807,0.1326339600864267,0.9398508233384656,0.0304960077778731,348.82559999999995,0.0,0.0897393562284419,0.0395752952577867,5067.511794444445,289.97107145611744,5374.349300000001,236.70682363994547,5380.1662,236.75380501152333,13.996322008333332,7.794856950642711,0.9102606358333332,0.0395752931791131,0.95515084,0.01866305360148,432000.0,0.0,38767.4,17096.526414875785,0.0897393518518518,0.0395752926270272,29166.36,9866.394671230464,9.0,0.0,9.0,0.0,0.0,0.0,0.9958847736625512,7.401486830834377e-17,0.9930682916116196,0.0061683629413536,444206842.28596497,49923648.28310424,1102691027.12,72044602.9270949,858.0,0.0,858.0,0.0,0.0,0.0,0.0,0.0,2.7388874209133616,3.6251604673984312,0.0760802061364822,0.1006989018721786,0.0358885673922831,0.0475017026069232,0.0358782227710162,0.0474880105830083,0.0944439109328446,0.1250048942084929,0.026314577681147,0.0348296779186956,0.00605040794313,0.0080082516424694,0.0,0.0,0.0078517385791448,0.0103924725346947,57.5302605768937,76.14640336437644,46.96263381016518,62.15921188784968,46.97195491428624,62.17154919602604,1.546499619007514,2.046929435238776,0.007851738166736,0.0103924719888351,0.0037027498345336,0.0049009178757486,0.0,0.0,3391.950840711356,4489.5478365463805,0.0078517380572022,0.0103924718438573,1957.492702772124,2590.91524066512,0.0,0.0,0.0,0.0,0.0,0.0,1.4684549872375404e-17,1.9436304417771072e-17,0.0012238032075645,0.0016198121083994,9904851.819367882,13109950.039143171,14293649.22073563,18918912.72865512,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,rr
dynamic_continuous_30s,25,PF,100.0,25.0,0.0,36.0,0.0,26.10732325,6.710985672338181,0.7252034236111112,0.1864162686760605,0.337307075,0.0945809617161316,0.33493718,0.0950965894101466,0.9398584,0.2408124628982294,0.2234929744618636,0.0825022410220595,0.9148639743888168,0.0344978745670089,348.82559999999995,0.0,0.0748434841078177,0.0192387991946066,5204.045183333334,125.55529153113277,5387.765675,117.4119279222344,5398.1426,120.05667694901618,14.661021952777778,3.549074205022808,0.9251565169444445,0.0192387918113537,0.96543329,0.0098142941788078,432000.0,0.0,32332.39,8311.165709599602,0.0748434953703703,0.019238809512962,26350.08,4802.279638974504,9.0,0.0,5.8965323687655,0.6130452473933484,34.48297368038333,6.811613859926097,0.5960165366815785,0.0661506865765358,0.9953135793209584,0.0031775654481789,457423890.9463198,20999452.840279244,1126764898.33,35613052.86931383,858.0,0.0,858.0,0.0,0.0,0.0,0.0,0.0,1.331459557391895,1.762304837556006,0.0369849877053304,0.0489529121543334,0.0187648628044805,0.0248369605466561,0.0188671633389731,0.0249723643791045,0.0477771926390087,0.063237352757075,0.0163684446187766,0.0216650884923928,0.0068443783140945,0.0090591418612965,0.0,0.0,0.0038169777602099,0.0050521086685037,24.91016983977674,32.970819556075455,23.294526499771308,30.832372272378755,23.81924470668481,31.52688336681165,0.7041363222765251,0.9319868862389894,0.0038169762953725,0.0050521067296614,0.0019471559650754,0.0025772336513549,0.0,0.0,1648.9352767845608,2182.5121153408554,0.0038169798073716,0.0050521113781038,952.7722803725416,1261.0786331947045,0.0,0.0,0.1216281770828403,0.1609856819654933,1.3514241898093375,1.788729799616593,0.0131242962167847,0.0173711702949983,0.0006304289849187,0.0008344286866917,4166291.443511402,5514456.315857329,7065629.6892718645,9351987.68348181,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,pf
dynamic_continuous_30s,25,MR,100.0,25.0,0.0,36.0,0.0,101.76692015114,10.713413768339093,2.826858893087222,0.2975948268983082,0.0,0.0,0.0,0.0,6.8388563,1.2966133062672165,3.113373653680212,0.5406229561872702,0.4652952979985731,0.090848638172741,348.82559999999995,0.0,0.291741546925283,0.0307128082581642,1435.6155108305556,747.2648573631228,2900.4871500000004,1186.8198858848973,2901.81737,1186.7069125156715,3.363188260880556,6.09850929813501,0.7082584927777777,0.030712801917152,1.0,0.0,432000.0,0.0,126032.34,13267.930057263811,0.2917415277777778,0.030712801058481,47533.94,2029.8241393696355,8.8685662780929,0.0743851132138881,3.853345630442399,0.9662943211505344,56.62270363798936,10.55604197708118,0.4279376608738684,0.105771563541296,0.6964756598564635,0.0306594212855712,361203043.0006369,16784118.206151996,925523731.09,36675889.49214327,857.9999917451582,8.254841782779585e-05,858.0,0.0,0.0,0.0,0.0,0.0,2.125541291638476,2.813342455565846,0.0590428136566243,0.0781484015434957,0.0,0.0,0.0,0.0,0.2572480799634157,0.340490654225771,0.1072595945075544,0.1419675882947771,0.0180243698134718,0.0238568523841618,0.0,0.0,0.0060934211584197,0.0080651834485939,148.25734770084358,196.23175154355604,235.46506535956365,311.65890203337403,235.44265144310924,311.6292352266154,1.209944244749986,1.6014685416902534,0.0060934199003629,0.0080651817834441,0.0,0.0,0.0,0.0,2632.3573233611405,3484.1584330374776,0.0060934197300026,0.0080651815579571,402.71710925093566,533.0318189984662,0.0147580064616354,0.019533530729967,0.191712793316266,0.2537488887341302,2.094318728252906,2.7720166231815173,0.0209850782065931,0.0277756125859443,0.0060828291830573,0.008051164029591,3329969.052100556,4407509.440935514,7276496.475241224,9631088.580636822,1.6377606097034695e-05,2.167721452157919e-05,0.0,0.0,,,,,,,,,,,,,,,,mr
,25,IA-FMR,100.0,,,36.0,0.0,51.540358503,15.300514669227974,1.431676625083333,0.4250142963674437,0.711396052,0.3121110467182224,0.710893547,0.3121227060648393,1.95818748,0.5959632062877009,0.3937623889572442,0.1423909609288372,,,,,,,4833.06878888889,413.7652916316824,,,5300.6733,371.8177018733424,8.150842219444446,5.127466607501237,0.8522460927777777,0.0438629087713335,0.92663328,0.0322121274828489,,,,,,,,,9.0,0.0,9.0,0.0,0.0,0.0,0.9930964952905064,0.0017713874236098,,,394836837.1224037,46857963.23161228,1008421357.1,73224796.519851,,,,,,,0.0,,2.9989008751686828,,0.0833028020880189,,0.0611737651567715,,0.0611760503887085,,0.1168087884323893,,0.027908628342052,,,,,,,,81.09799715980975,,,,72.87626956717511,,1.0049834550702426,,0.0085971301191813,,0.0063135769866383,,,,,,,,,,0.0,,0.0,,0.0,,0.0003471919350275,,,,9184160.793396007,,14352060.117890796,,,,,,bw25,100.0,100.0,0.0,0.0,0.0,9.0,0.0,0.0,0.9824695123616648,0.0099713873162608,0.0019543919139871,0.9930964952905064,0.0017713874236098,0.0003471919350275,fmr_rl
dynamic_continuous_30s,30,RR,100.0,30.0,0.0,36.0,0.0,35.79570176,11.74024621317584,0.9943250488888888,0.3261179503659956,0.53554223,0.184986996068365,0.53414735,0.1857297733618874,1.23828283,0.4004638358508353,0.2671459780734823,0.108905559921577,0.9341292680604376,0.0245279393106669,348.82559999999995,0.0,0.1026177601643916,0.0336564925658433,5049.133130555556,228.200194616686,5324.213299999999,162.5300668205483,5330.5525,163.46284446922382,10.729092425,3.881178576305924,0.8973822358333333,0.033656484434574,0.94487415,0.0191679282316698,432000.0,0.0,44330.87,14539.60283081621,0.1026177546296296,0.0336564880342967,26908.85,6498.42450739276,9.0,0.0,9.0,0.0,0.0,0.0,0.9987515605493136,7.231314961041786e-17,0.9922630915711922,0.0059804537366117,428834628.0300198,29971388.92010492,1079365209.7,58774513.47273739,1040.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,2.329264848694087,3.0829886555799755,0.0647018013526135,0.0856385737661104,0.0367014200199636,0.0485775851675526,0.0368487870349984,0.0487726384848316,0.0794520250328057,0.1051618032944293,0.0216068630884408,0.0285986000354061,0.0048663431592363,0.0064410368629811,0.0,0.0,0.0066774481250633,0.0088381949477904,45.27491861195049,59.92537110634172,32.24596525719679,42.68039554707598,32.431028342694006,42.92534295761818,0.7700258295390953,1.0191974941379356,0.0066774465118194,0.0088381928125191,0.0038029169611632,0.0050334979536364,0.0,0.0,2884.657201633936,3818.099703372337,0.0066774472260044,0.0088381937578063,1289.2874222667235,1706.4862756413386,0.0,0.0,0.0,0.0,0.0,0.0,1.4346928882706905e-17,1.8989433087695728e-17,0.0011865220213437,0.0015704671512342,5946323.561748816,7870486.730419552,11660863.472991098,15434187.237940837,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,rr
dynamic_continuous_30s,30,PF,100.0,30.0,0.0,36.0,0.0,30.61255071,8.011596843597326,0.8503486308333333,0.2225443567665924,0.36140795,0.1050015673702701,0.35892704,0.1054914567550444,1.15498421,0.2906615526313144,0.2959882895310762,0.0954954330756111,0.8936301955452224,0.0336391856978617,348.82559999999995,0.0,0.0877588993181693,0.0229673419714531,5144.476,158.59613607388846,5377.100025,130.38075205431736,5386.8511,131.6394066747751,13.070918613888889,3.1586623554786826,0.9122411038888888,0.022967331222978,0.96295746,0.0108870817085983,432000.0,0.0,37911.84,9921.887886217351,0.0877588888888889,0.0229673330699475,25147.43,4469.15686635193,9.0,0.0,5.793876125192768,0.5398797988429239,35.62359860896924,5.998664431588047,0.5852588684323721,0.0596304256183843,0.9919519610907472,0.0050064772586813,445380082.8681377,22726749.69138706,1104079538.56,39910432.85754881,1040.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,1.5895008137697095,2.1038453311286576,0.0441528003824919,0.0584401480869071,0.0208323109662615,0.0275734115914329,0.0209295050202008,0.0277020565438746,0.0576672520420527,0.0763277237209831,0.0189462939222012,0.0250771007256554,0.0066740144424557,0.0088336501642584,0.0,0.0,0.0045567206471363,0.0060312240017035,31.46547339705947,41.64734533300311,25.86754120757656,34.23798548946373,26.11725828427538,34.56850819279594,0.6266786113269707,0.829464734548702,0.0045567185146388,0.006031221179154,0.0021599970109859,0.0028589476566779,0.0,0.0,1968.502556625523,2605.4877589206767,0.0045567188810776,0.0060312216641682,886.680722284223,1173.6005931040168,0.0,0.0,0.107112152090436,0.1417724351761518,1.1901350232270684,1.575249279735021,0.0118306764426874,0.0156589497673877,0.0009932850881223,0.0013147009281297,4508987.138771193,5968044.468958242,7918229.878937684,10480479.668392316,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,pf
dynamic_continuous_30s,30,MR,100.0,30.0,0.0,36.0,0.0,116.35542694141,17.487689956638032,3.2320951928169444,0.4857691654621675,1.41306725e-05,0.0001004428089123,0.0,0.0,7.7826392,0.754559591506666,3.5753341158569363,0.3164118754500619,0.4534585423355494,0.0857295433267014,348.82559999999995,0.0,0.3335633248861609,0.0501330463034766,921.8683192638888,531.8514101336889,2065.1715925,959.6761086705076,2084.40335,997.7931060651092,3.767590724913889,8.430162743157366,0.6664367577777778,0.0501330182777971,1.0,0.0,432000.0,0.0,144099.32,21657.46204521665,0.3335632407407407,0.050133013993557,47395.83,736.1797383599453,8.760558406047842,0.0704655920229111,3.587982488906415,0.855157096518502,59.062444669203416,9.629783775295232,0.4039064968627388,0.0963993424596123,0.6510986332197437,0.0467125408109959,342309707.0095115,30709681.0744129,877946079.44,63475202.33792179,1039.9999862559987,8.184487275457827e-05,1040.0,0.0,0.0,0.0,0.0,0.0,3.4695576873969856,4.592267382613147,0.096376602427694,0.1275629828503652,1.9927853288217764e-05,2.6376281620393068e-05,0.0,0.0,0.1497046229549225,0.1981473487296504,0.0627761160892922,0.0830897584931862,0.0170087413960175,0.0225125780775917,0.0,0.0,0.0099463963866097,0.0131649379592929,105.51931977052388,139.66418030110668,190.3997399602287,252.01094613687525,197.9621522433177,262.02046965269767,1.6725442882424215,2.213760736353124,0.0099463908263149,0.0131649305997495,0.0,0.0,0.0,0.0,4296.840469770983,5687.249533073891,0.0099463899763217,0.013164929474708,146.05806009061314,193.3207992933216,0.0139803734573455,0.0185042644652164,0.1696631679492708,0.2245642535457586,1.910549101018574,2.528781219392528,0.019125629543987,0.0253144673298942,0.0092677680969015,0.0122667132169675,6092800.725163519,8064362.250140828,12593480.143843684,16668588.133938262,1.623802275450833e-05,2.149246358535225e-05,0.0,0.0,,,,,,,,,,,,,,,,mr
,30,IA-FMR,100.0,,,36.0,0.0,67.4278695,19.676937367403387,1.872996375,0.546581593538983,0.918234425,0.343248699957238,0.91773437,0.3433170407122655,2.5217750800000003,0.7494180003967346,0.5366862660045364,0.199690024730359,,,,,,,4621.52758611111,410.9563718782592,,,5130.0006,328.8918375479953,6.144370472222223,3.5796748210411304,0.8067003369444444,0.0564090814669972,0.9052866500000002,0.0354315206823833,,,,,,,,,9.0,0.0,9.0,0.0,0.0,0.0,0.9929382932652654,0.0007215749003045,,,364799122.0203203,52737222.672457725,945757452.51,83402393.19011495,,,,,,,0.0,,3.856679724011064,,0.1071299923336406,,0.0672767451916186,,0.067290139979604,,0.1468859280777599,,0.0391392448471503,,,,,,,,80.5474488881388,,,,64.46280015940708,,0.7016162649240616,,0.0110561799675314,,0.0069445780537471,,,,,,,,,,0.0,,0.0,,0.0,,0.0001414286804596,,,,10336495.643801715,,16346869.06526253,,,,,,bw30,100.0,100.0,0.0,0.0,0.0,9.0,0.0,0.0,0.964224654926794,0.0202166555099684,0.0039624644799538,0.9929382932652654,0.0007215749003045,0.0001414286804596,fmr_rl
dynamic_continuous_30s,40,RR,100.0,40.0,0.0,36.0,0.0,50.93086767,24.636726113864697,1.414746324166667,0.6843535031629083,0.713814775,0.3115861231395453,0.7126460099999999,0.3120120535257953,1.81474905,0.8973488924335308,0.4200489297308556,0.2554482518273316,0.92750614400585,0.0310790118204803,348.82559999999995,0.0,0.1460066797563023,0.0706276320140055,4885.643222222222,422.0682700761742,5280.48725,279.49766619580475,5288.1114,280.05573805984125,8.895096819444444,4.887731949739601,0.8539933169444445,0.0706276315888996,0.92645253,0.0322007065489503,432000.0,0.0,63074.89,30511.13880386949,0.1460066898148148,0.0706276361200682,25994.28,9167.823781601885,9.0,0.0,9.0,0.0,0.0,0.0,0.9987555555555558,1.0932720593655596e-16,0.9739345542674992,0.0282583649212154,401062266.5979674,57853994.99719662,1016016413.03,104617511.0370937,1378.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,4.887926460990756,6.469604277500869,0.135775735027521,0.1797112299305797,0.0618186868308858,0.0818225159364446,0.0619031914195178,0.0819343652558738,0.1780340202588125,0.2356438191530451,0.0506809331625425,0.0670807109298572,0.0061660759451833,0.0081613485040581,0.0,0.0,0.0140125221915787,0.0185468161668778,83.73834478311296,110.83512772200334,55.45233697324767,73.39608714301832,55.5630584310725,73.54263681451431,0.969726018828337,1.2835184100016193,0.0140125221072376,0.018546816055245,0.0063886201793117,0.0084559055397543,0.0,0.0,6053.409938687706,8012.225049896127,0.0140125230062215,0.0185468172451299,1818.8962382698137,2407.470525048654,0.0,0.0,0.0,0.0,0.0,0.0,2.1690517657812706e-17,2.8709324278939595e-17,0.0056064596003691,0.0074206466283111,11478232.60744381,15192459.086263832,20756114.18975939,27472558.398340803,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,rr
dynamic_continuous_30s,40,PF,100.0,40.0,0.0,36.0,0.0,34.35815026,9.051262139631412,0.9543930627777776,0.2514239483230948,0.3366893775,0.1051390375441201,0.33379058,0.1058754963285259,1.35435564,0.3509388073424191,0.376410910897567,0.1302854022986921,0.8694906704338317,0.0381795298858007,348.82559999999995,0.0,0.098496642046914,0.0259478150102269,5081.829211111111,199.9136505427804,5385.15355,172.46820259642325,5401.4412,174.82082946464664,12.710780794444444,2.8025884413770945,0.901503365277778,0.0259478184152606,0.96555166,0.0109267409340016,432000.0,0.0,42550.55,11209.458592945944,0.0984966435185185,0.0259478208170045,21521.04,3928.775679752941,9.0,0.0,5.868920278817432,0.5430842932114803,34.7897746798063,6.034269924572008,0.5926111803700371,0.0597891428069534,0.9869552683386508,0.0092090033565585,436384008.51610446,24585340.78094985,1085086723.49,43533884.964053154,1378.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,1.7957704085028725,2.376861437867209,0.049882511347302,0.0660239288296447,0.0208595850487534,0.0276095112590859,0.0210056984715795,0.0278029053358709,0.0696262593767359,0.0921565308081192,0.0258486238160605,0.0342129466436365,0.0075748187293428,0.0100259445480112,0.0,0.0,0.005148046498029,0.0068138962216855,39.66286826768764,52.49732463253413,34.217691395130366,45.290150001820734,34.68445256578589,45.9079498174162,0.5560335467692156,0.735959724705625,0.0051480471735877,0.0068138971158474,0.0021678654013059,0.0028693621692688,0.0,0.0,2223.956584840475,2943.6038265076045,0.0051480476500936,0.0068138977465453,779.4690948629835,1031.6964935031224,0.0,0.0,0.1077479237731577,0.1426139353973347,1.1971991530350865,1.5845992821926094,0.0118621659328995,0.0157006289011059,0.0018270662659412,0.0024182842814322,4877731.610940451,6456110.48907743,8637122.776868146,11431998.191560358,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,pf
dynamic_continuous_30s,40,MR,100.0,40.0,0.0,36.0,0.0,120.40204485527,26.10625611832622,3.344501245979722,0.7251737810646174,0.0,0.0,0.0,0.0,8.443848,0.1637819728428096,3.779460796989868,0.2917586895714809,0.4369968292589334,0.0838068858779211,348.82559999999995,0.0,0.345164015643548,0.074840424895209,704.598538275,297.5611312985644,2212.8803225,1436.0187106188805,2239.87705,1471.088959147778,8.375530064444444,21.719060952778715,0.6548360113888889,0.0748404786444124,1.0,0.0,432000.0,0.0,149110.84,32331.0734139056,0.3451639814814815,0.074840447717374,46568.99,1186.7419579025864,8.712484100921781,0.0889729585791128,3.3113028226494863,0.7807851882789778,61.95559245368011,9.09003375542616,0.3710891772405696,0.0868294425374475,0.6385297268411688,0.0670694151643216,340360417.24301314,43834801.717215285,862621376.08,97324569.8859305,1378.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,5.179481213875922,6.855502856672464,0.1438744781632201,0.1904306349075685,0.0,0.0,0.0,0.0,0.0324943434120134,0.0430091460685218,0.0578849240109818,0.0766158318814708,0.0166272861581795,0.022007688231542,0.0,0.0,0.0148483402992094,0.0196530955774818,59.03612844963518,78.13955307900301,284.9061121867859,377.098513408518,291.8640494949192,386.3079606722065,4.309061693031297,5.70342540619969,0.0148483509630514,0.0196531096920227,0.0,0.0,0.0,0.0,6414.48496531887,8490.13987849161,0.014848344827127,0.0196531015705824,235.4496044478732,311.63843814521914,0.0176522349820959,0.023364298922875,0.1549077813545492,0.2050341904420595,1.8034626970765504,2.387042864174909,0.0172269613994295,0.0228014116103337,0.0133065719686014,0.0176124284221508,8696824.660695512,11511018.930940734,19309194.66536861,25557432.052045345,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,mr
,40,IA-FMR,100.0,,,36.0,0.0,97.53219851999998,30.41191092059445,2.7092277366666666,0.8447753033498461,1.2254073225,0.4502418329420022,1.22478175,0.4501710100436104,3.7558917999999992,1.172071533457758,0.8812147461332539,0.3193254615746234,,,,,,,4321.0645583333335,543.3723204907269,,,5050.4499,439.529730940693,4.661300580555555,3.41115991013973,0.7203983994444444,0.0871837189084113,0.8735983200000002,0.0464591627206587,,,,,,,,,9.0,0.0,9.0,0.0,0.0,0.0,0.994299503054804,0.0015936152506396,,,313202059.3624153,62777799.231810495,843112510.9,115078269.23054534,,,,,,,0.0,,5.960734540436514,,0.1655759594565698,,0.0882473992566324,,0.0882335179685476,,0.2297260205577205,,0.0625877904686261,,,,,,,,106.50097481618248,,,,86.14782726437582,,0.668587342387387,,0.0170880089060486,,0.0091059958932491,,,,,,,,,,0.0,,0.0,,0.0,,0.0003123485891253,,,,12304448.649434855,,22555340.769186888,,,,,,bw40,100.0,100.0,0.0,0.0,0.0,9.0,0.0,0.0,0.8730041792696569,0.0686603373637108,0.0134574261232873,0.994299503054804,0.0015936152506396,0.0003123485891253,fmr_rl
